INFO:root:2019-05-10 16:27:20, Epoch : 1, Step : 1, Training Loss : 0.93996, Training Acc : 0.172, Run Time : 377.10
INFO:root:2019-05-10 16:43:23, Epoch : 1, Step : 28, Training Loss : 0.59675, Training Acc : 0.706, Run Time : 1.36
INFO:root:2019-05-10 16:43:23, Epoch : 1, Step : 29, Training Loss : 0.63010, Training Acc : 0.644, Run Time : 0.40
INFO:root:2019-05-10 16:43:25, Epoch : 1, Step : 30, Training Loss : 0.54446, Training Acc : 0.711, Run Time : 1.83
INFO:root:2019-05-10 16:43:50, Epoch : 1, Step : 31, Training Loss : 0.55321, Training Acc : 0.672, Run Time : 24.50
INFO:root:2019-05-10 16:43:51, Epoch : 1, Step : 32, Training Loss : 0.51779, Training Acc : 0.828, Run Time : 1.03
INFO:root:2019-05-10 16:43:51, Epoch : 1, Step : 33, Training Loss : 0.49384, Training Acc : 0.822, Run Time : 0.56
INFO:root:2019-05-10 16:45:20, Epoch : 1, Step : 34, Training Loss : 0.54709, Training Acc : 0.728, Run Time : 88.33
INFO:root:2019-05-10 16:45:29, Epoch : 1, Step : 35, Training Loss : 0.52005, Training Acc : 0.794, Run Time : 9.28
INFO:root:2019-05-10 16:45:49, Epoch : 1, Step : 36, Training Loss : 0.43378, Training Acc : 0.883, Run Time : 20.29
INFO:root:2019-05-10 16:46:34, Epoch : 1, Step : 37, Training Loss : 0.54850, Training Acc : 0.683, Run Time : 44.86
INFO:root:2019-05-10 16:49:04, Epoch : 1, Step : 38, Training Loss : 0.48848, Training Acc : 0.767, Run Time : 149.59
INFO:root:2019-05-10 16:53:58, Epoch : 1, Step : 39, Training Loss : 0.40988, Training Acc : 0.867, Run Time : 294.26
INFO:root:2019-05-10 16:54:13, Epoch : 1, Step : 40, Training Loss : 0.44731, Training Acc : 0.833, Run Time : 14.82
INFO:root:2019-05-10 16:55:53, Epoch : 1, Step : 41, Training Loss : 0.47296, Training Acc : 0.806, Run Time : 100.67
INFO:root:2019-05-10 17:00:24, Epoch : 1, Step : 42, Training Loss : 0.43167, Training Acc : 0.833, Run Time : 271.10
INFO:root:2019-05-10 17:03:30, Epoch : 1, Step : 43, Training Loss : 0.56520, Training Acc : 0.694, Run Time : 185.28
INFO:root:2019-05-10 17:03:36, Epoch : 1, Step : 44, Training Loss : 0.49358, Training Acc : 0.806, Run Time : 6.07
INFO:root:2019-05-10 17:03:36, Epoch : 1, Step : 45, Training Loss : 0.54442, Training Acc : 0.744, Run Time : 0.33
INFO:root:2019-05-10 17:03:37, Epoch : 1, Step : 46, Training Loss : 0.40792, Training Acc : 0.911, Run Time : 0.52
INFO:root:2019-05-10 17:04:47, Epoch : 1, Step : 47, Training Loss : 0.39243, Training Acc : 0.844, Run Time : 70.79
INFO:root:2019-05-10 17:04:49, Epoch : 1, Step : 48, Training Loss : 0.43797, Training Acc : 0.783, Run Time : 1.30
INFO:root:2019-05-10 17:04:49, Epoch : 1, Step : 49, Training Loss : 0.31169, Training Acc : 0.917, Run Time : 0.50
INFO:root:2019-05-10 17:04:50, Epoch : 1, Step : 50, Training Loss : 0.45846, Training Acc : 0.783, Run Time : 0.49
INFO:root:2019-05-10 17:04:50, Epoch : 1, Step : 51, Training Loss : 0.41043, Training Acc : 0.833, Run Time : 0.50
INFO:root:2019-05-10 17:05:11, Epoch : 1, Step : 52, Training Loss : 0.32504, Training Acc : 0.900, Run Time : 21.02
INFO:root:2019-05-10 17:05:13, Epoch : 1, Step : 53, Training Loss : 0.50103, Training Acc : 0.733, Run Time : 1.66
INFO:root:2019-05-10 17:05:13, Epoch : 1, Step : 54, Training Loss : 0.27055, Training Acc : 0.950, Run Time : 0.48
INFO:root:2019-05-10 17:05:14, Epoch : 1, Step : 55, Training Loss : 0.65971, Training Acc : 0.606, Run Time : 0.62
INFO:root:2019-05-10 17:05:27, Epoch : 1, Step : 56, Training Loss : 1.30742, Training Acc : 0.239, Run Time : 12.63
INFO:root:2019-05-10 17:05:27, Epoch : 1, Step : 57, Training Loss : 1.03716, Training Acc : 0.511, Run Time : 0.22
INFO:root:2019-05-10 17:05:27, Epoch : 1, Step : 58, Training Loss : 1.03897, Training Acc : 0.433, Run Time : 0.40
INFO:root:2019-05-10 17:05:28, Epoch : 1, Step : 59, Training Loss : 0.70946, Training Acc : 0.594, Run Time : 0.52
INFO:root:2019-05-10 17:05:28, Epoch : 1, Step : 60, Training Loss : 0.44669, Training Acc : 0.789, Run Time : 0.35
INFO:root:2019-05-10 17:05:44, Epoch : 1, Step : 61, Training Loss : 0.53460, Training Acc : 0.750, Run Time : 16.26
INFO:root:2019-05-10 17:05:45, Epoch : 1, Step : 62, Training Loss : 0.49734, Training Acc : 0.789, Run Time : 0.94
INFO:root:2019-05-10 17:05:59, Epoch : 1, Step : 63, Training Loss : 0.51654, Training Acc : 0.783, Run Time : 13.45
INFO:root:2019-05-10 17:06:00, Epoch : 1, Step : 64, Training Loss : 0.53386, Training Acc : 0.789, Run Time : 0.89
INFO:root:2019-05-10 17:06:00, Epoch : 1, Step : 65, Training Loss : 0.50900, Training Acc : 0.811, Run Time : 0.50
INFO:root:2019-05-10 17:06:01, Epoch : 1, Step : 66, Training Loss : 0.55021, Training Acc : 0.783, Run Time : 0.70
INFO:root:2019-05-10 17:06:01, Epoch : 1, Step : 67, Training Loss : 0.52473, Training Acc : 0.728, Run Time : 0.48
INFO:root:2019-05-10 17:06:17, Epoch : 1, Step : 68, Training Loss : 0.55446, Training Acc : 0.706, Run Time : 15.36
INFO:root:2019-05-10 17:06:17, Epoch : 1, Step : 69, Training Loss : 0.55265, Training Acc : 0.783, Run Time : 0.21
INFO:root:2019-05-10 17:06:17, Epoch : 1, Step : 70, Training Loss : 0.66545, Training Acc : 0.617, Run Time : 0.29
INFO:root:2019-05-10 17:06:18, Epoch : 1, Step : 71, Training Loss : 0.53740, Training Acc : 0.778, Run Time : 0.47
INFO:root:2019-05-10 17:06:18, Epoch : 1, Step : 72, Training Loss : 0.40682, Training Acc : 0.806, Run Time : 0.66
INFO:root:2019-05-10 17:06:38, Epoch : 1, Step : 73, Training Loss : 0.48946, Training Acc : 0.756, Run Time : 19.78
INFO:root:2019-05-10 17:06:38, Epoch : 1, Step : 74, Training Loss : 0.52541, Training Acc : 0.700, Run Time : 0.23
INFO:root:2019-05-10 17:06:39, Epoch : 1, Step : 75, Training Loss : 0.46637, Training Acc : 0.794, Run Time : 0.50
INFO:root:2019-05-10 17:06:39, Epoch : 1, Step : 76, Training Loss : 0.54790, Training Acc : 0.728, Run Time : 0.61
INFO:root:2019-05-10 17:06:40, Epoch : 1, Step : 77, Training Loss : 0.59064, Training Acc : 0.778, Run Time : 0.48
INFO:root:2019-05-10 17:06:58, Epoch : 1, Step : 78, Training Loss : 0.55214, Training Acc : 0.694, Run Time : 17.66
INFO:root:2019-05-10 17:06:58, Epoch : 1, Step : 79, Training Loss : 0.37734, Training Acc : 0.839, Run Time : 0.21
INFO:root:2019-05-10 17:06:58, Epoch : 1, Step : 80, Training Loss : 0.37595, Training Acc : 0.878, Run Time : 0.40
INFO:root:2019-05-10 17:06:59, Epoch : 1, Step : 81, Training Loss : 0.39919, Training Acc : 0.878, Run Time : 0.44
INFO:root:2019-05-10 17:06:59, Epoch : 1, Step : 82, Training Loss : 0.53014, Training Acc : 0.733, Run Time : 0.47
INFO:root:2019-05-10 17:07:18, Epoch : 1, Step : 83, Training Loss : 0.46363, Training Acc : 0.811, Run Time : 18.34
INFO:root:2019-05-10 17:07:18, Epoch : 1, Step : 84, Training Loss : 0.58029, Training Acc : 0.756, Run Time : 0.57
INFO:root:2019-05-10 17:07:19, Epoch : 1, Step : 85, Training Loss : 0.59027, Training Acc : 0.728, Run Time : 0.47
INFO:root:2019-05-10 17:07:30, Epoch : 1, Step : 86, Training Loss : 0.55075, Training Acc : 0.661, Run Time : 11.40
INFO:root:2019-05-10 17:07:31, Epoch : 1, Step : 87, Training Loss : 0.50079, Training Acc : 0.778, Run Time : 0.97
INFO:root:2019-05-10 17:07:31, Epoch : 1, Step : 88, Training Loss : 0.44707, Training Acc : 0.794, Run Time : 0.43
INFO:root:2019-05-10 17:07:32, Epoch : 1, Step : 89, Training Loss : 0.43684, Training Acc : 0.817, Run Time : 0.47
INFO:root:2019-05-10 17:07:44, Epoch : 1, Step : 90, Training Loss : 0.45312, Training Acc : 0.789, Run Time : 12.17
INFO:root:2019-05-10 17:07:45, Epoch : 1, Step : 91, Training Loss : 0.42830, Training Acc : 0.856, Run Time : 0.59
INFO:root:2019-05-10 17:07:57, Epoch : 1, Step : 92, Training Loss : 0.41291, Training Acc : 0.839, Run Time : 12.61
INFO:root:2019-05-10 17:07:58, Epoch : 1, Step : 93, Training Loss : 0.34206, Training Acc : 0.889, Run Time : 1.01
INFO:root:2019-05-10 17:07:59, Epoch : 1, Step : 94, Training Loss : 0.42745, Training Acc : 0.828, Run Time : 0.43
INFO:root:2019-05-10 17:07:59, Epoch : 1, Step : 95, Training Loss : 0.36400, Training Acc : 0.850, Run Time : 0.46
INFO:root:2019-05-10 17:08:00, Epoch : 1, Step : 96, Training Loss : 0.44079, Training Acc : 0.789, Run Time : 0.50
INFO:root:2019-05-10 17:08:06, Epoch : 1, Step : 97, Training Loss : 0.32049, Training Acc : 0.889, Run Time : 6.79
INFO:root:2019-05-10 17:08:17, Epoch : 1, Step : 98, Training Loss : 0.28607, Training Acc : 0.911, Run Time : 10.68
INFO:root:2019-05-10 17:08:17, Epoch : 1, Step : 99, Training Loss : 0.46407, Training Acc : 0.772, Run Time : 0.28
INFO:root:2019-05-10 17:08:18, Epoch : 1, Step : 100, Training Loss : 0.55284, Training Acc : 0.689, Run Time : 0.21
INFO:root:2019-05-10 17:08:18, Epoch : 1, Step : 101, Training Loss : 0.35274, Training Acc : 0.839, Run Time : 0.82
INFO:root:2019-05-10 17:08:33, Epoch : 1, Step : 102, Training Loss : 0.38708, Training Acc : 0.783, Run Time : 14.60
INFO:root:2019-05-10 17:08:34, Epoch : 1, Step : 103, Training Loss : 0.35343, Training Acc : 0.856, Run Time : 0.60
INFO:root:2019-05-10 17:08:34, Epoch : 1, Step : 104, Training Loss : 0.57003, Training Acc : 0.717, Run Time : 0.43
INFO:root:2019-05-10 17:08:34, Epoch : 1, Step : 105, Training Loss : 0.54942, Training Acc : 0.794, Run Time : 0.48
INFO:root:2019-05-10 17:08:47, Epoch : 1, Step : 106, Training Loss : 0.27678, Training Acc : 0.867, Run Time : 12.35
INFO:root:2019-05-10 17:08:47, Epoch : 1, Step : 107, Training Loss : 0.34215, Training Acc : 0.839, Run Time : 0.46
INFO:root:2019-05-10 17:08:48, Epoch : 1, Step : 108, Training Loss : 0.44285, Training Acc : 0.783, Run Time : 0.29
INFO:root:2019-05-10 17:09:00, Epoch : 1, Step : 109, Training Loss : 0.24075, Training Acc : 0.933, Run Time : 12.00
INFO:root:2019-05-10 17:09:00, Epoch : 1, Step : 110, Training Loss : 0.44768, Training Acc : 0.767, Run Time : 0.88
INFO:root:2019-05-10 17:09:01, Epoch : 1, Step : 111, Training Loss : 0.36938, Training Acc : 0.872, Run Time : 0.43
INFO:root:2019-05-10 17:09:01, Epoch : 1, Step : 112, Training Loss : 0.40825, Training Acc : 0.767, Run Time : 0.43
INFO:root:2019-05-10 17:09:02, Epoch : 1, Step : 113, Training Loss : 0.39937, Training Acc : 0.806, Run Time : 0.46
INFO:root:2019-05-10 17:09:05, Epoch : 1, Step : 114, Training Loss : 0.41596, Training Acc : 0.806, Run Time : 2.99
INFO:root:2019-05-10 17:09:21, Epoch : 1, Step : 115, Training Loss : 0.26633, Training Acc : 0.917, Run Time : 16.48
INFO:root:2019-05-10 17:09:22, Epoch : 1, Step : 116, Training Loss : 0.32593, Training Acc : 0.856, Run Time : 0.64
INFO:root:2019-05-10 17:09:22, Epoch : 1, Step : 117, Training Loss : 0.28168, Training Acc : 0.861, Run Time : 0.29
INFO:root:2019-05-10 17:09:23, Epoch : 1, Step : 118, Training Loss : 0.30427, Training Acc : 0.889, Run Time : 0.47
INFO:root:2019-05-10 17:09:23, Epoch : 1, Step : 119, Training Loss : 0.29852, Training Acc : 0.889, Run Time : 0.62
INFO:root:2019-05-10 17:09:40, Epoch : 1, Step : 120, Training Loss : 0.41786, Training Acc : 0.778, Run Time : 17.13
INFO:root:2019-05-10 17:09:42, Epoch : 1, Step : 121, Training Loss : 0.38982, Training Acc : 0.833, Run Time : 1.72
INFO:root:2019-05-10 17:09:55, Epoch : 1, Step : 122, Training Loss : 0.41748, Training Acc : 0.806, Run Time : 12.69
INFO:root:2019-05-10 17:09:55, Epoch : 1, Step : 123, Training Loss : 0.34556, Training Acc : 0.856, Run Time : 0.47
INFO:root:2019-05-10 17:09:56, Epoch : 1, Step : 124, Training Loss : 0.31541, Training Acc : 0.867, Run Time : 0.45
INFO:root:2019-05-10 17:09:56, Epoch : 1, Step : 125, Training Loss : 0.33836, Training Acc : 0.867, Run Time : 0.48
INFO:root:2019-05-10 17:09:57, Epoch : 1, Step : 126, Training Loss : 0.59326, Training Acc : 0.706, Run Time : 0.57
INFO:root:2019-05-10 17:10:00, Epoch : 1, Step : 127, Training Loss : 0.77241, Training Acc : 0.639, Run Time : 3.32
INFO:root:2019-05-10 17:10:01, Epoch : 1, Step : 128, Training Loss : 0.49551, Training Acc : 0.733, Run Time : 0.86
INFO:root:2019-05-10 17:10:19, Epoch : 1, Step : 129, Training Loss : 0.50105, Training Acc : 0.767, Run Time : 18.02
INFO:root:2019-05-10 17:10:19, Epoch : 1, Step : 130, Training Loss : 0.43237, Training Acc : 0.778, Run Time : 0.49
INFO:root:2019-05-10 17:10:20, Epoch : 1, Step : 131, Training Loss : 0.40777, Training Acc : 0.783, Run Time : 0.52
INFO:root:2019-05-10 17:10:20, Epoch : 1, Step : 132, Training Loss : 0.31331, Training Acc : 0.889, Run Time : 0.41
INFO:root:2019-05-10 17:10:21, Epoch : 1, Step : 133, Training Loss : 0.40507, Training Acc : 0.806, Run Time : 1.02
INFO:root:2019-05-10 17:10:40, Epoch : 1, Step : 134, Training Loss : 0.51688, Training Acc : 0.761, Run Time : 19.01
INFO:root:2019-05-10 17:10:41, Epoch : 1, Step : 135, Training Loss : 0.36930, Training Acc : 0.839, Run Time : 0.28
INFO:root:2019-05-10 17:10:41, Epoch : 1, Step : 136, Training Loss : 0.42269, Training Acc : 0.811, Run Time : 0.31
INFO:root:2019-05-10 17:10:41, Epoch : 1, Step : 137, Training Loss : 0.51300, Training Acc : 0.683, Run Time : 0.47
INFO:root:2019-05-10 17:10:42, Epoch : 1, Step : 138, Training Loss : 0.57570, Training Acc : 0.728, Run Time : 0.46
INFO:root:2019-05-10 17:11:11, Epoch : 1, Step : 139, Training Loss : 0.49940, Training Acc : 0.733, Run Time : 29.07
INFO:root:2019-05-10 17:11:22, Epoch : 1, Step : 140, Training Loss : 0.62639, Training Acc : 0.706, Run Time : 10.75
INFO:root:2019-05-10 17:11:23, Epoch : 1, Step : 141, Training Loss : 0.47718, Training Acc : 0.739, Run Time : 1.22
INFO:root:2019-05-10 17:11:24, Epoch : 1, Step : 142, Training Loss : 0.46569, Training Acc : 0.806, Run Time : 0.55
INFO:root:2019-05-10 17:11:24, Epoch : 1, Step : 143, Training Loss : 0.37304, Training Acc : 0.833, Run Time : 0.44
INFO:root:2019-05-10 17:11:24, Epoch : 1, Step : 144, Training Loss : 0.29482, Training Acc : 0.889, Run Time : 0.46
INFO:root:2019-05-10 17:11:43, Epoch : 1, Step : 145, Training Loss : 0.46109, Training Acc : 0.822, Run Time : 18.56
INFO:root:2019-05-10 17:11:43, Epoch : 1, Step : 146, Training Loss : 0.28831, Training Acc : 0.906, Run Time : 0.32
INFO:root:2019-05-10 17:11:44, Epoch : 1, Step : 147, Training Loss : 0.44369, Training Acc : 0.767, Run Time : 0.44
INFO:root:2019-05-10 17:11:44, Epoch : 1, Step : 148, Training Loss : 1.28930, Training Acc : 0.483, Run Time : 0.47
INFO:root:2019-05-10 17:11:45, Epoch : 1, Step : 149, Training Loss : 0.98391, Training Acc : 0.483, Run Time : 0.46
INFO:root:2019-05-10 17:12:01, Epoch : 1, Step : 150, Training Loss : 0.31651, Training Acc : 0.900, Run Time : 16.53
INFO:root:2019-05-10 17:12:02, Epoch : 1, Step : 151, Training Loss : 0.31578, Training Acc : 0.911, Run Time : 0.31
INFO:root:2019-05-10 17:12:02, Epoch : 1, Step : 152, Training Loss : 0.38990, Training Acc : 0.811, Run Time : 0.43
INFO:root:2019-05-10 17:12:02, Epoch : 1, Step : 153, Training Loss : 0.39397, Training Acc : 0.789, Run Time : 0.45
INFO:root:2019-05-10 17:12:15, Epoch : 1, Step : 154, Training Loss : 0.44052, Training Acc : 0.806, Run Time : 12.64
INFO:root:2019-05-10 17:12:16, Epoch : 1, Step : 155, Training Loss : 0.52313, Training Acc : 0.761, Run Time : 0.74
INFO:root:2019-05-10 17:12:16, Epoch : 1, Step : 156, Training Loss : 0.57577, Training Acc : 0.744, Run Time : 0.44
INFO:root:2019-05-10 17:12:17, Epoch : 1, Step : 157, Training Loss : 0.46946, Training Acc : 0.739, Run Time : 0.48
INFO:root:2019-05-10 17:12:17, Epoch : 1, Step : 158, Training Loss : 0.37277, Training Acc : 0.822, Run Time : 0.44
INFO:root:2019-05-10 17:12:34, Epoch : 1, Step : 159, Training Loss : 0.40545, Training Acc : 0.850, Run Time : 16.92
INFO:root:2019-05-10 17:12:35, Epoch : 1, Step : 160, Training Loss : 0.40692, Training Acc : 0.850, Run Time : 0.73
INFO:root:2019-05-10 17:12:35, Epoch : 1, Step : 161, Training Loss : 0.43434, Training Acc : 0.750, Run Time : 0.52
INFO:root:2019-05-10 17:12:37, Epoch : 1, Step : 162, Training Loss : 0.33030, Training Acc : 0.900, Run Time : 1.90
INFO:root:2019-05-10 17:12:50, Epoch : 1, Step : 163, Training Loss : 0.25915, Training Acc : 0.956, Run Time : 12.34
INFO:root:2019-05-10 17:12:50, Epoch : 1, Step : 164, Training Loss : 0.37544, Training Acc : 0.817, Run Time : 0.65
INFO:root:2019-05-10 17:12:51, Epoch : 1, Step : 165, Training Loss : 0.31406, Training Acc : 0.878, Run Time : 0.40
INFO:root:2019-05-10 17:12:51, Epoch : 1, Step : 166, Training Loss : 0.83622, Training Acc : 0.539, Run Time : 0.43
INFO:root:2019-05-10 17:13:04, Epoch : 1, Step : 167, Training Loss : 0.31380, Training Acc : 0.861, Run Time : 12.74
INFO:root:2019-05-10 17:13:08, Epoch : 1, Step : 168, Training Loss : 0.29857, Training Acc : 0.861, Run Time : 4.22
INFO:root:2019-05-10 17:13:08, Epoch : 1, Step : 169, Training Loss : 0.29874, Training Acc : 0.889, Run Time : 0.30
INFO:root:2019-05-10 17:13:09, Epoch : 1, Step : 170, Training Loss : 0.28607, Training Acc : 0.883, Run Time : 0.45
INFO:root:2019-05-10 17:13:23, Epoch : 1, Step : 171, Training Loss : 0.39813, Training Acc : 0.839, Run Time : 14.63
INFO:root:2019-05-10 17:13:24, Epoch : 1, Step : 172, Training Loss : 0.35724, Training Acc : 0.811, Run Time : 0.49
INFO:root:2019-05-10 17:13:24, Epoch : 1, Step : 173, Training Loss : 0.37347, Training Acc : 0.844, Run Time : 0.29
INFO:root:2019-05-10 17:13:38, Epoch : 1, Step : 174, Training Loss : 0.37284, Training Acc : 0.844, Run Time : 13.90
INFO:root:2019-05-10 17:13:39, Epoch : 1, Step : 175, Training Loss : 0.51920, Training Acc : 0.772, Run Time : 0.44
INFO:root:2019-05-10 17:13:39, Epoch : 1, Step : 176, Training Loss : 0.27922, Training Acc : 0.900, Run Time : 0.21
INFO:root:2019-05-10 17:13:39, Epoch : 1, Step : 177, Training Loss : 0.38676, Training Acc : 0.822, Run Time : 0.40
INFO:root:2019-05-10 17:13:51, Epoch : 1, Step : 178, Training Loss : 0.27752, Training Acc : 0.917, Run Time : 11.78
INFO:root:2019-05-10 17:13:52, Epoch : 1, Step : 179, Training Loss : 0.26606, Training Acc : 0.900, Run Time : 0.74
INFO:root:2019-05-10 17:13:52, Epoch : 1, Step : 180, Training Loss : 0.29961, Training Acc : 0.911, Run Time : 0.41
INFO:root:2019-05-10 17:13:53, Epoch : 1, Step : 181, Training Loss : 0.35898, Training Acc : 0.844, Run Time : 0.60
INFO:root:2019-05-10 17:13:53, Epoch : 1, Step : 182, Training Loss : 0.36076, Training Acc : 0.844, Run Time : 0.37
INFO:root:2019-05-10 17:14:11, Epoch : 1, Step : 183, Training Loss : 0.34404, Training Acc : 0.850, Run Time : 18.25
INFO:root:2019-05-10 17:14:12, Epoch : 1, Step : 184, Training Loss : 0.39470, Training Acc : 0.822, Run Time : 0.23
INFO:root:2019-05-10 17:14:12, Epoch : 1, Step : 185, Training Loss : 0.32619, Training Acc : 0.856, Run Time : 0.40
INFO:root:2019-05-10 17:14:12, Epoch : 1, Step : 186, Training Loss : 0.31516, Training Acc : 0.878, Run Time : 0.45
INFO:root:2019-05-10 17:14:13, Epoch : 1, Step : 187, Training Loss : 0.32223, Training Acc : 0.856, Run Time : 0.39
INFO:root:2019-05-10 17:14:30, Epoch : 1, Step : 188, Training Loss : 0.48557, Training Acc : 0.778, Run Time : 17.68
INFO:root:2019-05-10 17:14:31, Epoch : 1, Step : 189, Training Loss : 0.34386, Training Acc : 0.894, Run Time : 0.31
INFO:root:2019-05-10 17:14:31, Epoch : 1, Step : 190, Training Loss : 0.33222, Training Acc : 0.878, Run Time : 0.45
INFO:root:2019-05-10 17:14:32, Epoch : 1, Step : 191, Training Loss : 0.45690, Training Acc : 0.811, Run Time : 0.46
INFO:root:2019-05-10 17:14:32, Epoch : 1, Step : 192, Training Loss : 0.32323, Training Acc : 0.889, Run Time : 0.47
INFO:root:2019-05-10 17:14:51, Epoch : 1, Step : 193, Training Loss : 0.41354, Training Acc : 0.822, Run Time : 18.75
INFO:root:2019-05-10 17:14:51, Epoch : 1, Step : 194, Training Loss : 0.49810, Training Acc : 0.711, Run Time : 0.25
INFO:root:2019-05-10 17:14:52, Epoch : 1, Step : 195, Training Loss : 0.45903, Training Acc : 0.761, Run Time : 0.61
INFO:root:2019-05-10 17:14:52, Epoch : 1, Step : 196, Training Loss : 0.37071, Training Acc : 0.822, Run Time : 0.45
INFO:root:2019-05-10 17:14:53, Epoch : 1, Step : 197, Training Loss : 0.41475, Training Acc : 0.767, Run Time : 0.50
INFO:root:2019-05-10 17:15:10, Epoch : 1, Step : 198, Training Loss : 0.42075, Training Acc : 0.778, Run Time : 17.18
INFO:root:2019-05-10 17:15:10, Epoch : 1, Step : 199, Training Loss : 0.35528, Training Acc : 0.828, Run Time : 0.30
INFO:root:2019-05-10 17:15:10, Epoch : 1, Step : 200, Training Loss : 0.43304, Training Acc : 0.756, Run Time : 0.33
INFO:root:2019-05-10 17:15:13, Epoch : 1, Step : 201, Training Loss : 0.57758, Training Acc : 0.656, Run Time : 2.96
INFO:root:2019-05-10 17:15:27, Epoch : 1, Step : 202, Training Loss : 0.54722, Training Acc : 0.644, Run Time : 13.80
INFO:root:2019-05-10 17:15:28, Epoch : 1, Step : 203, Training Loss : 0.55887, Training Acc : 0.700, Run Time : 1.16
INFO:root:2019-05-10 17:15:29, Epoch : 1, Step : 204, Training Loss : 0.47862, Training Acc : 0.789, Run Time : 0.41
INFO:root:2019-05-10 17:15:29, Epoch : 1, Step : 205, Training Loss : 0.47955, Training Acc : 0.722, Run Time : 0.46
INFO:root:2019-05-10 17:15:41, Epoch : 1, Step : 206, Training Loss : 0.42360, Training Acc : 0.778, Run Time : 11.83
INFO:root:2019-05-10 17:15:42, Epoch : 1, Step : 207, Training Loss : 0.43625, Training Acc : 0.728, Run Time : 0.51
INFO:root:2019-05-10 17:15:42, Epoch : 1, Step : 208, Training Loss : 0.38000, Training Acc : 0.806, Run Time : 0.23
INFO:root:2019-05-10 17:15:42, Epoch : 1, Step : 209, Training Loss : 0.32620, Training Acc : 0.806, Run Time : 0.46
INFO:root:2019-05-10 17:15:43, Epoch : 1, Step : 210, Training Loss : 0.52886, Training Acc : 0.789, Run Time : 0.48
INFO:root:2019-05-10 17:16:01, Epoch : 1, Step : 211, Training Loss : 0.45406, Training Acc : 0.811, Run Time : 18.39
