wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:10:13, flip : NONE, rotate : NONE, batch : 1/26344, Run Time : 15.25
INFO:root:2019-05-05 02:11:23, flip : NONE, rotate : NONE, batch : 113/26344, Run Time : 0.26
INFO:root:2019-05-05 02:11:24, flip : NONE, rotate : NONE, batch : 114/26344, Run Time : 0.53
INFO:root:2019-05-05 02:11:24, flip : NONE, rotate : NONE, batch : 115/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:25, flip : NONE, rotate : NONE, batch : 116/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:25, flip : NONE, rotate : NONE, batch : 117/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:25, flip : NONE, rotate : NONE, batch : 118/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:26, flip : NONE, rotate : NONE, batch : 119/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:26, flip : NONE, rotate : NONE, batch : 120/26344, Run Time : 0.36
INFO:root:2019-05-05 02:11:27, flip : NONE, rotate : NONE, batch : 121/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:27, flip : NONE, rotate : NONE, batch : 122/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:27, flip : NONE, rotate : NONE, batch : 123/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:28, flip : NONE, rotate : NONE, batch : 124/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:28, flip : NONE, rotate : NONE, batch : 125/26344, Run Time : 0.41
INFO:root:2019-05-05 02:11:28, flip : NONE, rotate : NONE, batch : 126/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:29, flip : NONE, rotate : NONE, batch : 127/26344, Run Time : 0.63
INFO:root:2019-05-05 02:11:30, flip : NONE, rotate : NONE, batch : 128/26344, Run Time : 0.62
INFO:root:2019-05-05 02:11:31, flip : NONE, rotate : NONE, batch : 129/26344, Run Time : 1.08
INFO:root:2019-05-05 02:11:31, flip : NONE, rotate : NONE, batch : 130/26344, Run Time : 0.37
INFO:root:2019-05-05 02:11:32, flip : NONE, rotate : NONE, batch : 131/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:32, flip : NONE, rotate : NONE, batch : 132/26344, Run Time : 0.63
INFO:root:2019-05-05 02:11:33, flip : NONE, rotate : NONE, batch : 133/26344, Run Time : 0.79
INFO:root:2019-05-05 02:11:33, flip : NONE, rotate : NONE, batch : 134/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:34, flip : NONE, rotate : NONE, batch : 135/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:34, flip : NONE, rotate : NONE, batch : 136/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:35, flip : NONE, rotate : NONE, batch : 137/26344, Run Time : 1.10
INFO:root:2019-05-05 02:11:36, flip : NONE, rotate : NONE, batch : 138/26344, Run Time : 0.97
INFO:root:2019-05-05 02:11:37, flip : NONE, rotate : NONE, batch : 139/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:37, flip : NONE, rotate : NONE, batch : 140/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:37, flip : NONE, rotate : NONE, batch : 141/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:38, flip : NONE, rotate : NONE, batch : 142/26344, Run Time : 0.91
INFO:root:2019-05-05 02:11:39, flip : NONE, rotate : NONE, batch : 143/26344, Run Time : 1.10
INFO:root:2019-05-05 02:11:40, flip : NONE, rotate : NONE, batch : 144/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:41, flip : NONE, rotate : NONE, batch : 145/26344, Run Time : 0.88
INFO:root:2019-05-05 02:11:41, flip : NONE, rotate : NONE, batch : 146/26344, Run Time : 0.35
INFO:root:2019-05-05 02:11:42, flip : NONE, rotate : NONE, batch : 147/26344, Run Time : 0.61
INFO:root:2019-05-05 02:11:43, flip : NONE, rotate : NONE, batch : 148/26344, Run Time : 1.40
INFO:root:2019-05-05 02:11:43, flip : NONE, rotate : NONE, batch : 149/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:44, flip : NONE, rotate : NONE, batch : 150/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:44, flip : NONE, rotate : NONE, batch : 151/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:45, flip : NONE, rotate : NONE, batch : 152/26344, Run Time : 0.49
INFO:root:2019-05-05 02:11:47, flip : NONE, rotate : NONE, batch : 153/26344, Run Time : 1.85
INFO:root:2019-05-05 02:11:47, flip : NONE, rotate : NONE, batch : 154/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:47, flip : NONE, rotate : NONE, batch : 155/26344, Run Time : 0.37
INFO:root:2019-05-05 02:11:48, flip : NONE, rotate : NONE, batch : 156/26344, Run Time : 0.39
INFO:root:2019-05-05 02:11:48, flip : NONE, rotate : NONE, batch : 157/26344, Run Time : 0.41
INFO:root:2019-05-05 02:11:51, flip : NONE, rotate : NONE, batch : 158/26344, Run Time : 2.77
INFO:root:2019-05-05 02:11:51, flip : NONE, rotate : NONE, batch : 159/26344, Run Time : 0.34
INFO:root:2019-05-05 02:11:52, flip : NONE, rotate : NONE, batch : 160/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:52, flip : NONE, rotate : NONE, batch : 161/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:52, flip : NONE, rotate : NONE, batch : 162/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:54, flip : NONE, rotate : NONE, batch : 163/26344, Run Time : 1.23
INFO:root:2019-05-05 02:11:54, flip : NONE, rotate : NONE, batch : 164/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:54, flip : NONE, rotate : NONE, batch : 165/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 166/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 167/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:57, flip : NONE, rotate : NONE, batch : 168/26344, Run Time : 1.63
INFO:root:2019-05-05 02:11:57, flip : NONE, rotate : NONE, batch : 169/26344, Run Time : 0.37
INFO:root:2019-05-05 02:11:58, flip : NONE, rotate : NONE, batch : 170/26344, Run Time : 0.40
INFO:root:2019-05-05 02:11:58, flip : NONE, rotate : NONE, batch : 171/26344, Run Time : 0.38
INFO:root:2019-05-05 02:11:58, flip : NONE, rotate : NONE, batch : 172/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:00, flip : NONE, rotate : NONE, batch : 173/26344, Run Time : 2.13
INFO:root:2019-05-05 02:12:01, flip : NONE, rotate : NONE, batch : 174/26344, Run Time : 0.34
INFO:root:2019-05-05 02:12:01, flip : NONE, rotate : NONE, batch : 175/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:02, flip : NONE, rotate : NONE, batch : 176/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:02, flip : NONE, rotate : NONE, batch : 177/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:03, flip : NONE, rotate : NONE, batch : 178/26344, Run Time : 1.16
INFO:root:2019-05-05 02:12:04, flip : NONE, rotate : NONE, batch : 179/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:04, flip : NONE, rotate : NONE, batch : 180/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:04, flip : NONE, rotate : NONE, batch : 181/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:05, flip : NONE, rotate : NONE, batch : 182/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:06, flip : NONE, rotate : NONE, batch : 183/26344, Run Time : 1.72
INFO:root:2019-05-05 02:12:07, flip : NONE, rotate : NONE, batch : 184/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:07, flip : NONE, rotate : NONE, batch : 185/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:08, flip : NONE, rotate : NONE, batch : 186/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:08, flip : NONE, rotate : NONE, batch : 187/26344, Run Time : 0.36
INFO:root:2019-05-05 02:12:10, flip : NONE, rotate : NONE, batch : 188/26344, Run Time : 1.86
INFO:root:2019-05-05 02:12:11, flip : NONE, rotate : NONE, batch : 189/26344, Run Time : 1.28
INFO:root:2019-05-05 02:12:11, flip : NONE, rotate : NONE, batch : 190/26344, Run Time : 0.30
INFO:root:2019-05-05 02:12:12, flip : NONE, rotate : NONE, batch : 191/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:12, flip : NONE, rotate : NONE, batch : 192/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:13, flip : NONE, rotate : NONE, batch : 193/26344, Run Time : 0.56
INFO:root:2019-05-05 02:12:13, flip : NONE, rotate : NONE, batch : 194/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:13, flip : NONE, rotate : NONE, batch : 195/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:14, flip : NONE, rotate : NONE, batch : 196/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:14, flip : NONE, rotate : NONE, batch : 197/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:16, flip : NONE, rotate : NONE, batch : 198/26344, Run Time : 1.59
INFO:root:2019-05-05 02:12:16, flip : NONE, rotate : NONE, batch : 199/26344, Run Time : 0.41
INFO:root:2019-05-05 02:12:17, flip : NONE, rotate : NONE, batch : 200/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:17, flip : NONE, rotate : NONE, batch : 201/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:17, flip : NONE, rotate : NONE, batch : 202/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:19, flip : NONE, rotate : NONE, batch : 203/26344, Run Time : 1.60
INFO:root:2019-05-05 02:12:19, flip : NONE, rotate : NONE, batch : 204/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:20, flip : NONE, rotate : NONE, batch : 205/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:21, flip : NONE, rotate : NONE, batch : 206/26344, Run Time : 0.80
INFO:root:2019-05-05 02:12:21, flip : NONE, rotate : NONE, batch : 207/26344, Run Time : 0.36
INFO:root:2019-05-05 02:12:22, flip : NONE, rotate : NONE, batch : 208/26344, Run Time : 1.20
INFO:root:2019-05-05 02:12:23, flip : NONE, rotate : NONE, batch : 209/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:23, flip : NONE, rotate : NONE, batch : 210/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:23, flip : NONE, rotate : NONE, batch : 211/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:24, flip : NONE, rotate : NONE, batch : 212/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:25, flip : NONE, rotate : NONE, batch : 213/26344, Run Time : 1.57
INFO:root:2019-05-05 02:12:26, flip : NONE, rotate : NONE, batch : 214/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:26, flip : NONE, rotate : NONE, batch : 215/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:26, flip : NONE, rotate : NONE, batch : 216/26344, Run Time : 0.41
INFO:root:2019-05-05 02:12:27, flip : NONE, rotate : NONE, batch : 217/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:28, flip : NONE, rotate : NONE, batch : 218/26344, Run Time : 1.48
INFO:root:2019-05-05 02:12:29, flip : NONE, rotate : NONE, batch : 219/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:29, flip : NONE, rotate : NONE, batch : 220/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:29, flip : NONE, rotate : NONE, batch : 221/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:30, flip : NONE, rotate : NONE, batch : 222/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:32, flip : NONE, rotate : NONE, batch : 223/26344, Run Time : 1.79
INFO:root:2019-05-05 02:12:32, flip : NONE, rotate : NONE, batch : 224/26344, Run Time : 0.35
INFO:root:2019-05-05 02:12:32, flip : NONE, rotate : NONE, batch : 225/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:33, flip : NONE, rotate : NONE, batch : 226/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:33, flip : NONE, rotate : NONE, batch : 227/26344, Run Time : 0.41
INFO:root:2019-05-05 02:12:35, flip : NONE, rotate : NONE, batch : 228/26344, Run Time : 1.46
INFO:root:2019-05-05 02:12:35, flip : NONE, rotate : NONE, batch : 229/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:35, flip : NONE, rotate : NONE, batch : 230/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:36, flip : NONE, rotate : NONE, batch : 231/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:36, flip : NONE, rotate : NONE, batch : 232/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:38, flip : NONE, rotate : NONE, batch : 233/26344, Run Time : 1.55
INFO:root:2019-05-05 02:12:38, flip : NONE, rotate : NONE, batch : 234/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:39, flip : NONE, rotate : NONE, batch : 235/26344, Run Time : 0.41
INFO:root:2019-05-05 02:12:39, flip : NONE, rotate : NONE, batch : 236/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:39, flip : NONE, rotate : NONE, batch : 237/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:41, flip : NONE, rotate : NONE, batch : 238/26344, Run Time : 1.64
INFO:root:2019-05-05 02:12:41, flip : NONE, rotate : NONE, batch : 239/26344, Run Time : 0.35
INFO:root:2019-05-05 02:12:42, flip : NONE, rotate : NONE, batch : 240/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:42, flip : NONE, rotate : NONE, batch : 241/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:42, flip : NONE, rotate : NONE, batch : 242/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:44, flip : NONE, rotate : NONE, batch : 243/26344, Run Time : 1.43
INFO:root:2019-05-05 02:12:44, flip : NONE, rotate : NONE, batch : 244/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:45, flip : NONE, rotate : NONE, batch : 245/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:45, flip : NONE, rotate : NONE, batch : 246/26344, Run Time : 0.42
INFO:root:2019-05-05 02:12:45, flip : NONE, rotate : NONE, batch : 247/26344, Run Time : 0.36
INFO:root:2019-05-05 02:12:47, flip : NONE, rotate : NONE, batch : 248/26344, Run Time : 1.49
INFO:root:2019-05-05 02:12:47, flip : NONE, rotate : NONE, batch : 249/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:48, flip : NONE, rotate : NONE, batch : 250/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:48, flip : NONE, rotate : NONE, batch : 251/26344, Run Time : 0.60
INFO:root:2019-05-05 02:12:49, flip : NONE, rotate : NONE, batch : 252/26344, Run Time : 0.36
INFO:root:2019-05-05 02:12:51, flip : NONE, rotate : NONE, batch : 253/26344, Run Time : 2.26
INFO:root:2019-05-05 02:12:51, flip : NONE, rotate : NONE, batch : 254/26344, Run Time : 0.30
INFO:root:2019-05-05 02:12:52, flip : NONE, rotate : NONE, batch : 255/26344, Run Time : 0.41
INFO:root:2019-05-05 02:12:52, flip : NONE, rotate : NONE, batch : 256/26344, Run Time : 0.38
INFO:root:2019-05-05 02:12:52, flip : NONE, rotate : NONE, batch : 257/26344, Run Time : 0.37
INFO:root:2019-05-05 02:12:53, flip : NONE, rotate : NONE, batch : 258/26344, Run Time : 0.40
INFO:root:2019-05-05 02:12:53, flip : NONE, rotate : NONE, batch : 259/26344, Run Time : 0.39
INFO:root:2019-05-05 02:12:54, flip : NONE, rotate : NONE, batch : 260/26344, Run Time : 0.39
