INFO:root:2019-05-11 12:22:08, Epoch : 1, Step : 1, Training Loss : 0.93038, Training Acc : 0.192, Run Time : 191.32
INFO:root:2019-05-11 12:28:09, Epoch : 1, Step : 25, Training Loss : 0.68634, Training Acc : 0.558, Run Time : 4.02
INFO:root:2019-05-11 12:28:38, Epoch : 1, Step : 26, Training Loss : 0.67833, Training Acc : 0.569, Run Time : 28.73
INFO:root:2019-05-11 12:29:00, Epoch : 1, Step : 27, Training Loss : 0.67564, Training Acc : 0.544, Run Time : 21.96
INFO:root:2019-05-11 12:29:30, Epoch : 1, Step : 28, Training Loss : 0.67903, Training Acc : 0.581, Run Time : 29.71
INFO:root:2019-05-11 12:30:09, Epoch : 1, Step : 29, Training Loss : 0.67195, Training Acc : 0.583, Run Time : 38.72
INFO:root:2019-05-11 12:30:40, Epoch : 1, Step : 30, Training Loss : 0.62454, Training Acc : 0.658, Run Time : 31.85
INFO:root:2019-05-11 12:30:56, Epoch : 1, Step : 31, Training Loss : 0.67467, Training Acc : 0.597, Run Time : 15.78
INFO:root:2019-05-11 12:31:28, Epoch : 1, Step : 32, Training Loss : 0.67640, Training Acc : 0.578, Run Time : 31.77
INFO:root:2019-05-11 12:31:42, Epoch : 1, Step : 33, Training Loss : 0.74893, Training Acc : 0.533, Run Time : 13.85
INFO:root:2019-05-11 12:32:07, Epoch : 1, Step : 34, Training Loss : 0.74925, Training Acc : 0.528, Run Time : 24.79
INFO:root:2019-05-11 12:32:15, Epoch : 1, Step : 35, Training Loss : 0.72503, Training Acc : 0.531, Run Time : 8.48
INFO:root:2019-05-11 12:32:22, Epoch : 1, Step : 36, Training Loss : 0.68320, Training Acc : 0.567, Run Time : 7.37
INFO:root:2019-05-11 12:32:57, Epoch : 1, Step : 37, Training Loss : 0.68471, Training Acc : 0.542, Run Time : 34.85
INFO:root:2019-05-11 12:33:13, Epoch : 1, Step : 38, Training Loss : 0.67514, Training Acc : 0.536, Run Time : 15.84
INFO:root:2019-05-11 12:33:16, Epoch : 1, Step : 39, Training Loss : 0.68162, Training Acc : 0.508, Run Time : 2.80
INFO:root:2019-05-11 12:33:41, Epoch : 1, Step : 40, Training Loss : 0.67530, Training Acc : 0.567, Run Time : 25.21
INFO:root:2019-05-11 12:33:45, Epoch : 1, Step : 41, Training Loss : 0.67703, Training Acc : 0.581, Run Time : 3.61
INFO:root:2019-05-11 12:34:11, Epoch : 1, Step : 42, Training Loss : 0.68268, Training Acc : 0.553, Run Time : 26.01
INFO:root:2019-05-11 12:34:37, Epoch : 1, Step : 43, Training Loss : 0.67915, Training Acc : 0.561, Run Time : 25.82
INFO:root:2019-05-11 12:34:50, Epoch : 1, Step : 44, Training Loss : 0.68644, Training Acc : 0.503, Run Time : 13.36
INFO:root:2019-05-11 12:35:12, Epoch : 1, Step : 45, Training Loss : 0.67127, Training Acc : 0.578, Run Time : 21.58
INFO:root:2019-05-11 12:35:22, Epoch : 1, Step : 46, Training Loss : 0.66133, Training Acc : 0.628, Run Time : 10.21
INFO:root:2019-05-11 12:35:42, Epoch : 1, Step : 47, Training Loss : 0.63953, Training Acc : 0.706, Run Time : 20.73
INFO:root:2019-05-11 12:36:00, Epoch : 1, Step : 48, Training Loss : 0.64971, Training Acc : 0.603, Run Time : 17.05
INFO:root:2019-05-11 12:36:13, Epoch : 1, Step : 49, Training Loss : 0.66313, Training Acc : 0.600, Run Time : 13.81
INFO:root:2019-05-11 12:36:34, Epoch : 1, Step : 50, Training Loss : 0.64754, Training Acc : 0.611, Run Time : 20.67
INFO:root:2019-05-11 12:36:38, Epoch : 1, Step : 51, Training Loss : 0.68316, Training Acc : 0.575, Run Time : 3.78
INFO:root:2019-05-11 12:36:51, Epoch : 1, Step : 52, Training Loss : 0.70899, Training Acc : 0.561, Run Time : 13.44
INFO:root:2019-05-11 12:37:13, Epoch : 1, Step : 53, Training Loss : 0.70732, Training Acc : 0.553, Run Time : 22.17
INFO:root:2019-05-11 12:37:28, Epoch : 1, Step : 54, Training Loss : 0.69672, Training Acc : 0.569, Run Time : 14.15
INFO:root:2019-05-11 12:37:45, Epoch : 1, Step : 55, Training Loss : 0.69818, Training Acc : 0.547, Run Time : 17.25
INFO:root:2019-05-11 12:38:06, Epoch : 1, Step : 56, Training Loss : 0.68098, Training Acc : 0.581, Run Time : 21.36
INFO:root:2019-05-11 12:38:15, Epoch : 1, Step : 57, Training Loss : 0.64933, Training Acc : 0.617, Run Time : 9.24
INFO:root:2019-05-11 12:38:41, Epoch : 1, Step : 58, Training Loss : 0.67330, Training Acc : 0.606, Run Time : 25.91
INFO:root:2019-05-11 12:39:17, Epoch : 1, Step : 59, Training Loss : 0.64841, Training Acc : 0.628, Run Time : 36.21
INFO:root:2019-05-11 12:39:23, Epoch : 1, Step : 60, Training Loss : 0.67692, Training Acc : 0.603, Run Time : 5.87
INFO:root:2019-05-11 12:40:11, Epoch : 1, Step : 61, Training Loss : 0.64806, Training Acc : 0.631, Run Time : 47.35
INFO:root:2019-05-11 12:40:18, Epoch : 1, Step : 62, Training Loss : 0.66745, Training Acc : 0.544, Run Time : 7.54
INFO:root:2019-05-11 12:40:22, Epoch : 1, Step : 63, Training Loss : 0.64448, Training Acc : 0.608, Run Time : 3.97
INFO:root:2019-05-11 12:40:47, Epoch : 1, Step : 64, Training Loss : 0.66872, Training Acc : 0.528, Run Time : 25.14
INFO:root:2019-05-11 12:41:05, Epoch : 1, Step : 65, Training Loss : 0.64074, Training Acc : 0.589, Run Time : 17.58
INFO:root:2019-05-11 12:41:12, Epoch : 1, Step : 66, Training Loss : 0.66219, Training Acc : 0.594, Run Time : 6.72
INFO:root:2019-05-11 12:41:49, Epoch : 1, Step : 67, Training Loss : 0.64613, Training Acc : 0.572, Run Time : 37.45
INFO:root:2019-05-11 12:42:08, Epoch : 1, Step : 68, Training Loss : 0.61797, Training Acc : 0.642, Run Time : 19.32
INFO:root:2019-05-11 12:42:18, Epoch : 1, Step : 69, Training Loss : 0.63827, Training Acc : 0.636, Run Time : 9.29
INFO:root:2019-05-11 12:42:19, Epoch : 1, Step : 70, Training Loss : 0.68405, Training Acc : 0.578, Run Time : 1.36
INFO:root:2019-05-11 12:42:22, Epoch : 1, Step : 71, Training Loss : 0.63760, Training Acc : 0.625, Run Time : 2.62
INFO:root:2019-05-11 12:42:49, Epoch : 1, Step : 72, Training Loss : 0.65397, Training Acc : 0.603, Run Time : 27.03
INFO:root:2019-05-11 12:42:58, Epoch : 1, Step : 73, Training Loss : 0.63137, Training Acc : 0.631, Run Time : 9.04
INFO:root:2019-05-11 12:43:01, Epoch : 1, Step : 74, Training Loss : 0.67200, Training Acc : 0.575, Run Time : 3.49
INFO:root:2019-05-11 12:43:33, Epoch : 1, Step : 75, Training Loss : 0.70686, Training Acc : 0.556, Run Time : 31.97
INFO:root:2019-05-11 12:43:57, Epoch : 1, Step : 76, Training Loss : 0.71269, Training Acc : 0.550, Run Time : 23.47
INFO:root:2019-05-11 12:44:04, Epoch : 1, Step : 77, Training Loss : 0.66448, Training Acc : 0.575, Run Time : 7.75
INFO:root:2019-05-11 12:44:36, Epoch : 1, Step : 78, Training Loss : 0.70886, Training Acc : 0.511, Run Time : 31.87
INFO:root:2019-05-11 12:44:40, Epoch : 1, Step : 79, Training Loss : 0.69537, Training Acc : 0.528, Run Time : 3.72
INFO:root:2019-05-11 12:44:53, Epoch : 1, Step : 80, Training Loss : 0.70677, Training Acc : 0.514, Run Time : 12.86
INFO:root:2019-05-11 12:44:56, Epoch : 1, Step : 81, Training Loss : 0.69510, Training Acc : 0.528, Run Time : 2.67
INFO:root:2019-05-11 12:45:20, Epoch : 1, Step : 82, Training Loss : 0.69386, Training Acc : 0.519, Run Time : 24.26
INFO:root:2019-05-11 12:45:36, Epoch : 1, Step : 83, Training Loss : 0.69211, Training Acc : 0.508, Run Time : 15.82
INFO:root:2019-05-11 12:46:11, Epoch : 1, Step : 84, Training Loss : 0.69718, Training Acc : 0.478, Run Time : 34.92
INFO:root:2019-05-11 12:46:18, Epoch : 1, Step : 85, Training Loss : 0.70415, Training Acc : 0.464, Run Time : 7.02
INFO:root:2019-05-11 12:46:51, Epoch : 1, Step : 86, Training Loss : 0.70189, Training Acc : 0.458, Run Time : 33.47
INFO:root:2019-05-11 12:47:07, Epoch : 1, Step : 87, Training Loss : 0.69121, Training Acc : 0.558, Run Time : 15.84
INFO:root:2019-05-11 12:47:22, Epoch : 1, Step : 88, Training Loss : 0.69561, Training Acc : 0.517, Run Time : 14.66
INFO:root:2019-05-11 12:47:37, Epoch : 1, Step : 89, Training Loss : 0.68654, Training Acc : 0.517, Run Time : 15.34
INFO:root:2019-05-11 12:47:53, Epoch : 1, Step : 90, Training Loss : 0.68569, Training Acc : 0.561, Run Time : 15.98
INFO:root:2019-05-11 12:48:04, Epoch : 1, Step : 91, Training Loss : 0.67547, Training Acc : 0.528, Run Time : 10.80
INFO:root:2019-05-11 12:48:43, Epoch : 1, Step : 92, Training Loss : 0.68098, Training Acc : 0.572, Run Time : 39.27
INFO:root:2019-05-11 12:48:52, Epoch : 1, Step : 93, Training Loss : 0.66707, Training Acc : 0.569, Run Time : 9.13
INFO:root:2019-05-11 12:49:07, Epoch : 1, Step : 94, Training Loss : 0.68474, Training Acc : 0.542, Run Time : 14.82
INFO:root:2019-05-11 12:49:54, Epoch : 1, Step : 95, Training Loss : 0.67479, Training Acc : 0.550, Run Time : 46.79
INFO:root:2019-05-11 12:50:00, Epoch : 1, Step : 96, Training Loss : 0.65756, Training Acc : 0.619, Run Time : 6.25
INFO:root:2019-05-11 12:50:02, Epoch : 1, Step : 97, Training Loss : 0.64185, Training Acc : 0.642, Run Time : 2.53
INFO:root:2019-05-11 12:50:36, Epoch : 1, Step : 98, Training Loss : 0.62773, Training Acc : 0.658, Run Time : 33.54
INFO:root:2019-05-11 12:50:43, Epoch : 1, Step : 99, Training Loss : 0.61791, Training Acc : 0.678, Run Time : 6.97
INFO:root:2019-05-11 12:51:23, Epoch : 1, Step : 100, Training Loss : 0.61953, Training Acc : 0.686, Run Time : 40.40
INFO:root:2019-05-11 12:51:30, Epoch : 1, Step : 101, Training Loss : 0.52001, Training Acc : 0.831, Run Time : 6.71
INFO:root:2019-05-11 12:51:51, Epoch : 1, Step : 102, Training Loss : 0.51481, Training Acc : 0.811, Run Time : 21.34
INFO:root:2019-05-11 12:52:06, Epoch : 1, Step : 103, Training Loss : 0.50787, Training Acc : 0.797, Run Time : 15.03
INFO:root:2019-05-11 12:52:23, Epoch : 1, Step : 104, Training Loss : 0.50034, Training Acc : 0.792, Run Time : 16.20
INFO:root:2019-05-11 12:52:45, Epoch : 1, Step : 105, Training Loss : 0.49291, Training Acc : 0.800, Run Time : 22.80
INFO:root:2019-05-11 12:52:50, Epoch : 1, Step : 106, Training Loss : 0.48585, Training Acc : 0.808, Run Time : 4.86
INFO:root:2019-05-11 12:53:25, Epoch : 1, Step : 107, Training Loss : 0.46777, Training Acc : 0.817, Run Time : 35.03
INFO:root:2019-05-11 12:53:53, Epoch : 1, Step : 108, Training Loss : 0.47674, Training Acc : 0.808, Run Time : 27.87
INFO:root:2019-05-11 12:53:57, Epoch : 1, Step : 109, Training Loss : 0.45927, Training Acc : 0.825, Run Time : 3.88
INFO:root:2019-05-11 12:54:15, Epoch : 1, Step : 110, Training Loss : 0.49096, Training Acc : 0.814, Run Time : 18.37
INFO:root:2019-05-11 12:55:35, Epoch : 1, Step : 111, Training Loss : 0.54275, Training Acc : 0.786, Run Time : 79.19
INFO:root:2019-05-11 12:56:48, Epoch : 1, Step : 112, Training Loss : 0.58238, Training Acc : 0.767, Run Time : 73.71
INFO:root:2019-05-11 12:56:55, Epoch : 1, Step : 113, Training Loss : 0.62475, Training Acc : 0.742, Run Time : 6.43
INFO:root:2019-05-11 12:57:41, Epoch : 1, Step : 114, Training Loss : 0.59162, Training Acc : 0.756, Run Time : 46.02
INFO:root:2019-05-11 12:58:05, Epoch : 1, Step : 115, Training Loss : 0.61901, Training Acc : 0.747, Run Time : 24.40
INFO:root:2019-05-11 12:58:47, Epoch : 1, Step : 116, Training Loss : 0.58393, Training Acc : 0.753, Run Time : 41.33
INFO:root:2019-05-11 12:59:04, Epoch : 1, Step : 117, Training Loss : 0.60295, Training Acc : 0.728, Run Time : 17.18
INFO:root:2019-05-11 12:59:33, Epoch : 1, Step : 118, Training Loss : 0.58818, Training Acc : 0.722, Run Time : 29.13
INFO:root:2019-05-11 12:59:56, Epoch : 1, Step : 119, Training Loss : 0.58919, Training Acc : 0.717, Run Time : 23.13
INFO:root:2019-05-11 13:00:47, Epoch : 1, Step : 120, Training Loss : 0.60227, Training Acc : 0.700, Run Time : 51.40
INFO:root:2019-05-11 13:01:33, Epoch : 1, Step : 121, Training Loss : 0.62088, Training Acc : 0.678, Run Time : 45.20
INFO:root:2019-05-11 13:01:57, Epoch : 1, Step : 122, Training Loss : 0.62680, Training Acc : 0.681, Run Time : 24.38
INFO:root:2019-05-11 13:02:31, Epoch : 1, Step : 123, Training Loss : 0.62130, Training Acc : 0.686, Run Time : 33.77
INFO:root:2019-05-11 13:02:39, Epoch : 1, Step : 124, Training Loss : 0.61612, Training Acc : 0.692, Run Time : 8.43
INFO:root:2019-05-11 13:03:30, Epoch : 1, Step : 125, Training Loss : 0.64315, Training Acc : 0.661, Run Time : 50.45
INFO:root:2019-05-11 13:04:33, Epoch : 1, Step : 126, Training Loss : 0.63986, Training Acc : 0.656, Run Time : 63.17
INFO:root:2019-05-11 13:04:41, Epoch : 1, Step : 127, Training Loss : 0.64018, Training Acc : 0.667, Run Time : 8.44
INFO:root:2019-05-11 13:05:46, Epoch : 1, Step : 128, Training Loss : 0.63032, Training Acc : 0.681, Run Time : 64.89
INFO:root:2019-05-11 13:06:12, Epoch : 1, Step : 129, Training Loss : 0.63361, Training Acc : 0.681, Run Time : 25.65
INFO:root:2019-05-11 13:06:20, Epoch : 1, Step : 130, Training Loss : 0.62139, Training Acc : 0.683, Run Time : 7.90
INFO:root:2019-05-11 13:07:10, Epoch : 1, Step : 131, Training Loss : 0.60655, Training Acc : 0.683, Run Time : 50.37
INFO:root:2019-05-11 13:07:17, Epoch : 1, Step : 132, Training Loss : 0.61011, Training Acc : 0.689, Run Time : 7.06
INFO:root:2019-05-11 13:07:46, Epoch : 1, Step : 133, Training Loss : 0.61206, Training Acc : 0.689, Run Time : 28.67
INFO:root:2019-05-11 13:07:51, Epoch : 1, Step : 134, Training Loss : 0.62365, Training Acc : 0.678, Run Time : 4.91
INFO:root:2019-05-11 13:08:13, Epoch : 1, Step : 135, Training Loss : 0.62258, Training Acc : 0.672, Run Time : 22.53
INFO:root:2019-05-11 13:08:16, Epoch : 1, Step : 136, Training Loss : 0.61340, Training Acc : 0.681, Run Time : 2.73
INFO:root:2019-05-11 13:08:33, Epoch : 1, Step : 137, Training Loss : 0.61418, Training Acc : 0.692, Run Time : 17.44
INFO:root:2019-05-11 13:08:38, Epoch : 1, Step : 138, Training Loss : 0.62069, Training Acc : 0.686, Run Time : 4.44
INFO:root:2019-05-11 13:09:11, Epoch : 1, Step : 139, Training Loss : 0.59833, Training Acc : 0.703, Run Time : 33.01
INFO:root:2019-05-11 13:09:52, Epoch : 1, Step : 140, Training Loss : 0.58833, Training Acc : 0.706, Run Time : 41.41
INFO:root:2019-05-11 13:10:01, Epoch : 1, Step : 141, Training Loss : 0.57119, Training Acc : 0.719, Run Time : 9.17
INFO:root:2019-05-11 13:10:22, Epoch : 1, Step : 142, Training Loss : 0.60856, Training Acc : 0.711, Run Time : 20.54
INFO:root:2019-05-11 13:10:25, Epoch : 1, Step : 143, Training Loss : 0.61025, Training Acc : 0.703, Run Time : 2.80
INFO:root:2019-05-11 13:10:41, Epoch : 1, Step : 144, Training Loss : 0.59892, Training Acc : 0.706, Run Time : 16.65
INFO:root:2019-05-11 13:10:51, Epoch : 1, Step : 145, Training Loss : 0.57931, Training Acc : 0.711, Run Time : 9.78
INFO:root:2019-05-11 13:11:27, Epoch : 1, Step : 146, Training Loss : 0.57940, Training Acc : 0.703, Run Time : 36.31
INFO:root:2019-05-11 13:12:03, Epoch : 1, Step : 147, Training Loss : 0.60512, Training Acc : 0.706, Run Time : 35.12
INFO:root:2019-05-11 13:12:08, Epoch : 1, Step : 148, Training Loss : 0.58666, Training Acc : 0.686, Run Time : 5.29
INFO:root:2019-05-11 13:12:11, Epoch : 1, Step : 149, Training Loss : 0.60452, Training Acc : 0.672, Run Time : 3.24
INFO:root:2019-05-11 13:12:27, Epoch : 1, Step : 150, Training Loss : 0.60392, Training Acc : 0.689, Run Time : 16.33
INFO:root:2019-05-11 13:12:33, Epoch : 1, Step : 151, Training Loss : 0.60539, Training Acc : 0.694, Run Time : 5.42
INFO:root:2019-05-11 13:12:56, Epoch : 1, Step : 152, Training Loss : 0.63639, Training Acc : 0.658, Run Time : 22.78
INFO:root:2019-05-11 13:12:58, Epoch : 1, Step : 153, Training Loss : 0.60385, Training Acc : 0.678, Run Time : 2.43
INFO:root:2019-05-11 13:13:05, Epoch : 1, Step : 154, Training Loss : 0.59242, Training Acc : 0.694, Run Time : 6.75
INFO:root:2019-05-11 13:13:19, Epoch : 1, Step : 155, Training Loss : 0.58845, Training Acc : 0.703, Run Time : 13.81
INFO:root:2019-05-11 13:13:35, Epoch : 1, Step : 156, Training Loss : 0.56893, Training Acc : 0.728, Run Time : 16.30
INFO:root:2019-05-11 13:13:55, Epoch : 1, Step : 157, Training Loss : 0.59493, Training Acc : 0.700, Run Time : 19.66
INFO:root:2019-05-11 13:14:01, Epoch : 1, Step : 158, Training Loss : 0.58760, Training Acc : 0.686, Run Time : 6.51
INFO:root:2019-05-11 13:14:15, Epoch : 1, Step : 159, Training Loss : 0.57355, Training Acc : 0.714, Run Time : 14.26
INFO:root:2019-05-11 13:14:34, Epoch : 1, Step : 160, Training Loss : 0.54788, Training Acc : 0.722, Run Time : 19.01
INFO:root:2019-05-11 13:14:50, Epoch : 1, Step : 161, Training Loss : 0.58278, Training Acc : 0.692, Run Time : 16.09
INFO:root:2019-05-11 13:14:57, Epoch : 1, Step : 162, Training Loss : 0.58886, Training Acc : 0.694, Run Time : 6.87
INFO:root:2019-05-11 13:15:29, Epoch : 1, Step : 163, Training Loss : 0.60839, Training Acc : 0.672, Run Time : 32.15
INFO:root:2019-05-11 13:15:34, Epoch : 1, Step : 164, Training Loss : 0.55161, Training Acc : 0.725, Run Time : 4.67
INFO:root:2019-05-11 13:15:37, Epoch : 1, Step : 165, Training Loss : 0.52356, Training Acc : 0.753, Run Time : 2.51
INFO:root:2019-05-11 13:16:31, Epoch : 1, Step : 166, Training Loss : 0.56038, Training Acc : 0.728, Run Time : 54.57
INFO:root:2019-05-11 13:16:51, Epoch : 1, Step : 167, Training Loss : 0.54411, Training Acc : 0.731, Run Time : 19.80
INFO:root:2019-05-11 13:16:53, Epoch : 1, Step : 168, Training Loss : 0.58716, Training Acc : 0.694, Run Time : 2.09
INFO:root:2019-05-11 13:17:15, Epoch : 1, Step : 169, Training Loss : 0.54024, Training Acc : 0.731, Run Time : 22.28
INFO:root:2019-05-11 13:18:00, Epoch : 1, Step : 170, Training Loss : 0.55780, Training Acc : 0.708, Run Time : 44.75
INFO:root:2019-05-11 13:18:22, Epoch : 1, Step : 171, Training Loss : 0.53377, Training Acc : 0.731, Run Time : 21.77
INFO:root:2019-05-11 13:18:30, Epoch : 1, Step : 172, Training Loss : 0.56617, Training Acc : 0.706, Run Time : 8.33
INFO:root:2019-05-11 13:19:11, Epoch : 1, Step : 173, Training Loss : 0.52002, Training Acc : 0.753, Run Time : 40.41
INFO:root:2019-05-11 13:19:18, Epoch : 1, Step : 174, Training Loss : 0.53915, Training Acc : 0.739, Run Time : 6.91
INFO:root:2019-05-11 13:19:43, Epoch : 1, Step : 175, Training Loss : 0.55779, Training Acc : 0.714, Run Time : 24.93
INFO:root:2019-05-11 13:19:45, Epoch : 1, Step : 176, Training Loss : 0.51334, Training Acc : 0.750, Run Time : 2.97
INFO:root:2019-05-11 13:20:08, Epoch : 1, Step : 177, Training Loss : 0.49824, Training Acc : 0.753, Run Time : 22.46
INFO:root:2019-05-11 13:20:27, Epoch : 1, Step : 178, Training Loss : 0.52422, Training Acc : 0.747, Run Time : 19.37
INFO:root:2019-05-11 13:20:41, Epoch : 1, Step : 179, Training Loss : 0.53413, Training Acc : 0.733, Run Time : 13.43
INFO:root:2019-05-11 13:20:46, Epoch : 1, Step : 180, Training Loss : 0.54561, Training Acc : 0.739, Run Time : 5.28
INFO:root:2019-05-11 13:20:48, Epoch : 1, Step : 181, Training Loss : 0.53876, Training Acc : 0.725, Run Time : 2.46
INFO:root:2019-05-11 13:21:15, Epoch : 1, Step : 182, Training Loss : 0.52298, Training Acc : 0.744, Run Time : 26.55
INFO:root:2019-05-11 13:21:31, Epoch : 1, Step : 183, Training Loss : 0.49795, Training Acc : 0.753, Run Time : 15.95
INFO:root:2019-05-11 13:21:52, Epoch : 1, Step : 184, Training Loss : 0.49948, Training Acc : 0.758, Run Time : 20.64
INFO:root:2019-05-11 13:22:06, Epoch : 1, Step : 185, Training Loss : 0.54442, Training Acc : 0.725, Run Time : 14.77
INFO:root:2019-05-11 13:22:24, Epoch : 1, Step : 186, Training Loss : 0.53122, Training Acc : 0.736, Run Time : 17.81
INFO:root:2019-05-11 13:22:38, Epoch : 1, Step : 187, Training Loss : 0.52163, Training Acc : 0.733, Run Time : 13.34
INFO:root:2019-05-11 13:23:14, Epoch : 1, Step : 188, Training Loss : 0.52027, Training Acc : 0.744, Run Time : 36.18
INFO:root:2019-05-11 13:23:39, Epoch : 1, Step : 189, Training Loss : 0.52457, Training Acc : 0.731, Run Time : 25.73
INFO:root:2019-05-11 13:23:49, Epoch : 1, Step : 190, Training Loss : 0.52929, Training Acc : 0.728, Run Time : 9.90
INFO:root:2019-05-11 13:24:15, Epoch : 1, Step : 191, Training Loss : 0.51251, Training Acc : 0.744, Run Time : 25.99
INFO:root:2019-05-11 13:24:32, Epoch : 1, Step : 192, Training Loss : 0.53303, Training Acc : 0.722, Run Time : 16.80
INFO:root:2019-05-11 13:24:42, Epoch : 1, Step : 193, Training Loss : 0.52463, Training Acc : 0.717, Run Time : 10.06
INFO:root:2019-05-11 13:25:08, Epoch : 1, Step : 194, Training Loss : 0.54662, Training Acc : 0.700, Run Time : 25.58
INFO:root:2019-05-11 13:25:10, Epoch : 1, Step : 195, Training Loss : 0.54622, Training Acc : 0.703, Run Time : 2.71
INFO:root:2019-05-11 13:25:13, Epoch : 1, Step : 196, Training Loss : 0.54168, Training Acc : 0.700, Run Time : 2.78
INFO:root:2019-05-11 13:26:01, Epoch : 1, Step : 197, Training Loss : 0.51012, Training Acc : 0.719, Run Time : 48.14
INFO:root:2019-05-11 13:26:23, Epoch : 1, Step : 198, Training Loss : 0.51939, Training Acc : 0.769, Run Time : 21.76
INFO:root:2019-05-11 13:26:37, Epoch : 1, Step : 199, Training Loss : 0.50829, Training Acc : 0.753, Run Time : 13.86
INFO:root:2019-05-11 13:26:57, Epoch : 1, Step : 200, Training Loss : 0.48271, Training Acc : 0.803, Run Time : 20.14
INFO:root:2019-05-11 13:27:25, Epoch : 1, Step : 201, Training Loss : 0.51702, Training Acc : 0.836, Run Time : 27.61
INFO:root:2019-05-11 13:28:02, Epoch : 1, Step : 202, Training Loss : 0.47049, Training Acc : 0.839, Run Time : 37.32
INFO:root:2019-05-11 13:28:42, Epoch : 1, Step : 203, Training Loss : 0.54206, Training Acc : 0.786, Run Time : 40.22
INFO:root:2019-05-11 13:28:56, Epoch : 1, Step : 204, Training Loss : 0.60423, Training Acc : 0.756, Run Time : 13.83
INFO:root:2019-05-11 13:28:59, Epoch : 1, Step : 205, Training Loss : 0.64522, Training Acc : 0.719, Run Time : 2.96
INFO:root:2019-05-11 13:29:35, Epoch : 1, Step : 206, Training Loss : 0.62758, Training Acc : 0.728, Run Time : 35.71
INFO:root:2019-05-11 13:29:44, Epoch : 1, Step : 207, Training Loss : 0.70645, Training Acc : 0.664, Run Time : 9.48
INFO:root:2019-05-11 13:30:23, Epoch : 1, Step : 208, Training Loss : 0.59103, Training Acc : 0.722, Run Time : 38.46
INFO:root:2019-05-11 13:30:29, Epoch : 1, Step : 209, Training Loss : 0.61014, Training Acc : 0.733, Run Time : 6.44
INFO:root:2019-05-11 13:31:13, Epoch : 1, Step : 210, Training Loss : 0.72503, Training Acc : 0.647, Run Time : 43.84
INFO:root:2019-05-11 13:31:32, Epoch : 1, Step : 211, Training Loss : 0.70297, Training Acc : 0.656, Run Time : 19.47
