INFO:root:2019-05-12 01:42:45, Epoch : 1, Step : 1, Training Loss : 0.93996, Training Acc : 0.172, Run Time : 26.57
INFO:root:2019-05-12 01:44:36, Epoch : 1, Step : 47, Training Loss : 0.39192, Training Acc : 0.850, Run Time : 2.89
INFO:root:2019-05-12 01:44:37, Epoch : 1, Step : 48, Training Loss : 0.43994, Training Acc : 0.789, Run Time : 1.17
INFO:root:2019-05-12 01:44:37, Epoch : 1, Step : 49, Training Loss : 0.31321, Training Acc : 0.906, Run Time : 0.52
INFO:root:2019-05-12 01:44:39, Epoch : 1, Step : 50, Training Loss : 0.46006, Training Acc : 0.789, Run Time : 1.25
INFO:root:2019-05-12 01:44:40, Epoch : 1, Step : 51, Training Loss : 0.42393, Training Acc : 0.839, Run Time : 1.07
INFO:root:2019-05-12 01:44:48, Epoch : 1, Step : 52, Training Loss : 0.32303, Training Acc : 0.900, Run Time : 7.84
INFO:root:2019-05-12 01:44:48, Epoch : 1, Step : 53, Training Loss : 0.47649, Training Acc : 0.722, Run Time : 0.56
INFO:root:2019-05-12 01:44:50, Epoch : 1, Step : 54, Training Loss : 0.27581, Training Acc : 0.956, Run Time : 2.12
INFO:root:2019-05-12 01:44:54, Epoch : 1, Step : 55, Training Loss : 0.64389, Training Acc : 0.606, Run Time : 3.88
INFO:root:2019-05-12 01:44:55, Epoch : 1, Step : 56, Training Loss : 1.36753, Training Acc : 0.278, Run Time : 0.56
INFO:root:2019-05-12 01:44:55, Epoch : 1, Step : 57, Training Loss : 1.03812, Training Acc : 0.494, Run Time : 0.67
INFO:root:2019-05-12 01:45:01, Epoch : 1, Step : 58, Training Loss : 1.00543, Training Acc : 0.439, Run Time : 5.88
INFO:root:2019-05-12 01:45:02, Epoch : 1, Step : 59, Training Loss : 0.69361, Training Acc : 0.594, Run Time : 0.57
INFO:root:2019-05-12 01:45:02, Epoch : 1, Step : 60, Training Loss : 0.44716, Training Acc : 0.789, Run Time : 0.61
INFO:root:2019-05-12 01:45:03, Epoch : 1, Step : 61, Training Loss : 0.55300, Training Acc : 0.711, Run Time : 0.59
INFO:root:2019-05-12 01:45:09, Epoch : 1, Step : 62, Training Loss : 0.50954, Training Acc : 0.789, Run Time : 5.69
INFO:root:2019-05-12 01:45:09, Epoch : 1, Step : 63, Training Loss : 0.51927, Training Acc : 0.783, Run Time : 0.61
INFO:root:2019-05-12 01:45:14, Epoch : 1, Step : 64, Training Loss : 0.54527, Training Acc : 0.794, Run Time : 4.56
INFO:root:2019-05-12 01:45:15, Epoch : 1, Step : 65, Training Loss : 0.53146, Training Acc : 0.800, Run Time : 0.89
INFO:root:2019-05-12 01:45:16, Epoch : 1, Step : 66, Training Loss : 0.56367, Training Acc : 0.750, Run Time : 0.86
INFO:root:2019-05-12 01:45:22, Epoch : 1, Step : 67, Training Loss : 0.53506, Training Acc : 0.706, Run Time : 6.63
INFO:root:2019-05-12 01:45:23, Epoch : 1, Step : 68, Training Loss : 0.54944, Training Acc : 0.711, Run Time : 0.65
INFO:root:2019-05-12 01:45:25, Epoch : 1, Step : 69, Training Loss : 0.53814, Training Acc : 0.783, Run Time : 1.70
INFO:root:2019-05-12 01:45:26, Epoch : 1, Step : 70, Training Loss : 0.63840, Training Acc : 0.633, Run Time : 1.67
INFO:root:2019-05-12 01:45:27, Epoch : 1, Step : 71, Training Loss : 0.54087, Training Acc : 0.767, Run Time : 0.73
INFO:root:2019-05-12 01:45:31, Epoch : 1, Step : 72, Training Loss : 0.40931, Training Acc : 0.789, Run Time : 4.40
INFO:root:2019-05-12 01:45:32, Epoch : 1, Step : 73, Training Loss : 0.49809, Training Acc : 0.733, Run Time : 0.67
INFO:root:2019-05-12 01:45:39, Epoch : 1, Step : 74, Training Loss : 0.51196, Training Acc : 0.756, Run Time : 6.57
INFO:root:2019-05-12 01:45:39, Epoch : 1, Step : 75, Training Loss : 0.45306, Training Acc : 0.817, Run Time : 0.54
INFO:root:2019-05-12 01:45:40, Epoch : 1, Step : 76, Training Loss : 0.56829, Training Acc : 0.683, Run Time : 1.19
INFO:root:2019-05-12 01:45:46, Epoch : 1, Step : 77, Training Loss : 0.61203, Training Acc : 0.744, Run Time : 5.34
INFO:root:2019-05-12 01:45:46, Epoch : 1, Step : 78, Training Loss : 0.56118, Training Acc : 0.672, Run Time : 0.63
INFO:root:2019-05-12 01:45:47, Epoch : 1, Step : 79, Training Loss : 0.38097, Training Acc : 0.839, Run Time : 0.56
INFO:root:2019-05-12 01:45:56, Epoch : 1, Step : 80, Training Loss : 0.40365, Training Acc : 0.856, Run Time : 9.52
INFO:root:2019-05-12 01:45:57, Epoch : 1, Step : 81, Training Loss : 0.41939, Training Acc : 0.883, Run Time : 0.50
INFO:root:2019-05-12 01:45:59, Epoch : 1, Step : 82, Training Loss : 0.56269, Training Acc : 0.733, Run Time : 1.76
INFO:root:2019-05-12 01:46:05, Epoch : 1, Step : 83, Training Loss : 0.46649, Training Acc : 0.794, Run Time : 6.14
INFO:root:2019-05-12 01:46:05, Epoch : 1, Step : 84, Training Loss : 0.62445, Training Acc : 0.739, Run Time : 0.47
INFO:root:2019-05-12 01:46:06, Epoch : 1, Step : 85, Training Loss : 0.60762, Training Acc : 0.756, Run Time : 0.60
INFO:root:2019-05-12 01:46:10, Epoch : 1, Step : 86, Training Loss : 0.54116, Training Acc : 0.683, Run Time : 4.49
INFO:root:2019-05-12 01:46:11, Epoch : 1, Step : 87, Training Loss : 0.47701, Training Acc : 0.806, Run Time : 0.60
INFO:root:2019-05-12 01:46:13, Epoch : 1, Step : 88, Training Loss : 0.46780, Training Acc : 0.750, Run Time : 1.66
INFO:root:2019-05-12 01:46:21, Epoch : 1, Step : 89, Training Loss : 0.47030, Training Acc : 0.783, Run Time : 7.95
INFO:root:2019-05-12 01:46:21, Epoch : 1, Step : 90, Training Loss : 0.46154, Training Acc : 0.761, Run Time : 0.45
INFO:root:2019-05-12 01:46:22, Epoch : 1, Step : 91, Training Loss : 0.42532, Training Acc : 0.872, Run Time : 0.69
INFO:root:2019-05-12 01:46:30, Epoch : 1, Step : 92, Training Loss : 0.41157, Training Acc : 0.844, Run Time : 7.92
INFO:root:2019-05-12 01:46:30, Epoch : 1, Step : 93, Training Loss : 0.35532, Training Acc : 0.867, Run Time : 0.67
INFO:root:2019-05-12 01:46:31, Epoch : 1, Step : 94, Training Loss : 0.42690, Training Acc : 0.833, Run Time : 1.06
INFO:root:2019-05-12 01:46:33, Epoch : 1, Step : 95, Training Loss : 0.36351, Training Acc : 0.850, Run Time : 1.62
INFO:root:2019-05-12 01:46:40, Epoch : 1, Step : 96, Training Loss : 0.42336, Training Acc : 0.850, Run Time : 6.59
INFO:root:2019-05-12 01:46:40, Epoch : 1, Step : 97, Training Loss : 0.34211, Training Acc : 0.856, Run Time : 0.70
INFO:root:2019-05-12 01:46:41, Epoch : 1, Step : 98, Training Loss : 0.28836, Training Acc : 0.900, Run Time : 0.60
INFO:root:2019-05-12 01:46:49, Epoch : 1, Step : 99, Training Loss : 0.48340, Training Acc : 0.767, Run Time : 8.05
INFO:root:2019-05-12 01:46:50, Epoch : 1, Step : 100, Training Loss : 0.50797, Training Acc : 0.717, Run Time : 0.68
INFO:root:2019-05-12 01:46:58, Epoch : 1, Step : 101, Training Loss : 0.35291, Training Acc : 0.850, Run Time : 8.07
INFO:root:2019-05-12 01:46:58, Epoch : 1, Step : 102, Training Loss : 0.37547, Training Acc : 0.794, Run Time : 0.71
INFO:root:2019-05-12 01:47:00, Epoch : 1, Step : 103, Training Loss : 0.37230, Training Acc : 0.828, Run Time : 1.42
INFO:root:2019-05-12 01:47:06, Epoch : 1, Step : 104, Training Loss : 0.55017, Training Acc : 0.722, Run Time : 6.28
INFO:root:2019-05-12 01:47:07, Epoch : 1, Step : 105, Training Loss : 0.54595, Training Acc : 0.811, Run Time : 0.78
INFO:root:2019-05-12 01:47:14, Epoch : 1, Step : 106, Training Loss : 0.28025, Training Acc : 0.872, Run Time : 6.78
INFO:root:2019-05-12 01:47:14, Epoch : 1, Step : 107, Training Loss : 0.33067, Training Acc : 0.850, Run Time : 0.50
INFO:root:2019-05-12 01:47:16, Epoch : 1, Step : 108, Training Loss : 0.42796, Training Acc : 0.794, Run Time : 1.68
INFO:root:2019-05-12 01:47:19, Epoch : 1, Step : 109, Training Loss : 0.21970, Training Acc : 0.944, Run Time : 3.06
INFO:root:2019-05-12 01:47:20, Epoch : 1, Step : 110, Training Loss : 0.43417, Training Acc : 0.761, Run Time : 0.60
INFO:root:2019-05-12 01:47:21, Epoch : 1, Step : 111, Training Loss : 0.33645, Training Acc : 0.894, Run Time : 1.02
INFO:root:2019-05-12 01:47:23, Epoch : 1, Step : 112, Training Loss : 0.43652, Training Acc : 0.739, Run Time : 2.85
INFO:root:2019-05-12 01:47:24, Epoch : 1, Step : 113, Training Loss : 0.41226, Training Acc : 0.800, Run Time : 0.67
INFO:root:2019-05-12 01:47:25, Epoch : 1, Step : 114, Training Loss : 0.42965, Training Acc : 0.806, Run Time : 0.59
INFO:root:2019-05-12 01:47:34, Epoch : 1, Step : 115, Training Loss : 0.26096, Training Acc : 0.917, Run Time : 9.28
INFO:root:2019-05-12 01:47:35, Epoch : 1, Step : 116, Training Loss : 0.34242, Training Acc : 0.856, Run Time : 0.61
INFO:root:2019-05-12 01:47:36, Epoch : 1, Step : 117, Training Loss : 0.28085, Training Acc : 0.861, Run Time : 1.35
INFO:root:2019-05-12 01:47:40, Epoch : 1, Step : 118, Training Loss : 0.30647, Training Acc : 0.883, Run Time : 4.22
INFO:root:2019-05-12 01:47:41, Epoch : 1, Step : 119, Training Loss : 0.28808, Training Acc : 0.894, Run Time : 0.74
INFO:root:2019-05-12 01:47:42, Epoch : 1, Step : 120, Training Loss : 0.40310, Training Acc : 0.783, Run Time : 1.58
INFO:root:2019-05-12 01:47:51, Epoch : 1, Step : 121, Training Loss : 0.38432, Training Acc : 0.833, Run Time : 8.43
INFO:root:2019-05-12 01:47:52, Epoch : 1, Step : 122, Training Loss : 0.39952, Training Acc : 0.800, Run Time : 0.65
INFO:root:2019-05-12 01:47:52, Epoch : 1, Step : 123, Training Loss : 0.34155, Training Acc : 0.844, Run Time : 0.72
INFO:root:2019-05-12 01:47:57, Epoch : 1, Step : 124, Training Loss : 0.31529, Training Acc : 0.867, Run Time : 4.48
INFO:root:2019-05-12 01:47:57, Epoch : 1, Step : 125, Training Loss : 0.33133, Training Acc : 0.861, Run Time : 0.67
INFO:root:2019-05-12 01:48:00, Epoch : 1, Step : 126, Training Loss : 0.65352, Training Acc : 0.672, Run Time : 2.47
INFO:root:2019-05-12 01:48:01, Epoch : 1, Step : 127, Training Loss : 0.79080, Training Acc : 0.656, Run Time : 0.73
INFO:root:2019-05-12 01:48:01, Epoch : 1, Step : 128, Training Loss : 0.52438, Training Acc : 0.728, Run Time : 0.69
INFO:root:2019-05-12 01:48:15, Epoch : 1, Step : 129, Training Loss : 0.58918, Training Acc : 0.694, Run Time : 13.44
INFO:root:2019-05-12 01:48:19, Epoch : 1, Step : 130, Training Loss : 0.50673, Training Acc : 0.733, Run Time : 4.64
INFO:root:2019-05-12 01:48:20, Epoch : 1, Step : 131, Training Loss : 0.36056, Training Acc : 0.822, Run Time : 0.39
INFO:root:2019-05-12 01:48:20, Epoch : 1, Step : 132, Training Loss : 0.35362, Training Acc : 0.867, Run Time : 0.51
INFO:root:2019-05-12 01:48:28, Epoch : 1, Step : 133, Training Loss : 0.33922, Training Acc : 0.817, Run Time : 7.77
INFO:root:2019-05-12 01:48:29, Epoch : 1, Step : 134, Training Loss : 0.49229, Training Acc : 0.767, Run Time : 0.73
INFO:root:2019-05-12 01:48:29, Epoch : 1, Step : 135, Training Loss : 0.35943, Training Acc : 0.856, Run Time : 0.67
INFO:root:2019-05-12 01:48:32, Epoch : 1, Step : 136, Training Loss : 0.40828, Training Acc : 0.828, Run Time : 3.00
INFO:root:2019-05-12 01:48:33, Epoch : 1, Step : 137, Training Loss : 0.50620, Training Acc : 0.694, Run Time : 0.61
INFO:root:2019-05-12 01:48:35, Epoch : 1, Step : 138, Training Loss : 0.52542, Training Acc : 0.750, Run Time : 1.78
INFO:root:2019-05-12 01:48:42, Epoch : 1, Step : 139, Training Loss : 0.47452, Training Acc : 0.728, Run Time : 7.54
INFO:root:2019-05-12 01:48:43, Epoch : 1, Step : 140, Training Loss : 0.58304, Training Acc : 0.728, Run Time : 0.54
INFO:root:2019-05-12 01:48:44, Epoch : 1, Step : 141, Training Loss : 0.48697, Training Acc : 0.761, Run Time : 0.62
INFO:root:2019-05-12 01:48:51, Epoch : 1, Step : 142, Training Loss : 0.44542, Training Acc : 0.800, Run Time : 7.13
INFO:root:2019-05-12 01:48:51, Epoch : 1, Step : 143, Training Loss : 0.37335, Training Acc : 0.833, Run Time : 0.72
INFO:root:2019-05-12 01:49:01, Epoch : 1, Step : 144, Training Loss : 0.28856, Training Acc : 0.894, Run Time : 9.52
INFO:root:2019-05-12 01:49:02, Epoch : 1, Step : 145, Training Loss : 0.45248, Training Acc : 0.839, Run Time : 1.15
INFO:root:2019-05-12 01:49:03, Epoch : 1, Step : 146, Training Loss : 0.29594, Training Acc : 0.906, Run Time : 0.63
INFO:root:2019-05-12 01:49:07, Epoch : 1, Step : 147, Training Loss : 0.43524, Training Acc : 0.778, Run Time : 4.37
INFO:root:2019-05-12 01:49:08, Epoch : 1, Step : 148, Training Loss : 1.28533, Training Acc : 0.467, Run Time : 0.66
INFO:root:2019-05-12 01:49:08, Epoch : 1, Step : 149, Training Loss : 0.90991, Training Acc : 0.528, Run Time : 0.80
INFO:root:2019-05-12 01:49:14, Epoch : 1, Step : 150, Training Loss : 0.29161, Training Acc : 0.906, Run Time : 5.95
INFO:root:2019-05-12 01:49:15, Epoch : 1, Step : 151, Training Loss : 0.30928, Training Acc : 0.917, Run Time : 0.61
INFO:root:2019-05-12 01:49:17, Epoch : 1, Step : 152, Training Loss : 0.35146, Training Acc : 0.844, Run Time : 2.04
INFO:root:2019-05-12 01:49:19, Epoch : 1, Step : 153, Training Loss : 0.39010, Training Acc : 0.794, Run Time : 2.03
INFO:root:2019-05-12 01:49:20, Epoch : 1, Step : 154, Training Loss : 0.43419, Training Acc : 0.783, Run Time : 0.61
INFO:root:2019-05-12 01:49:20, Epoch : 1, Step : 155, Training Loss : 0.51477, Training Acc : 0.756, Run Time : 0.60
INFO:root:2019-05-12 01:49:28, Epoch : 1, Step : 156, Training Loss : 0.55096, Training Acc : 0.733, Run Time : 7.49
INFO:root:2019-05-12 01:49:28, Epoch : 1, Step : 157, Training Loss : 0.45804, Training Acc : 0.761, Run Time : 0.65
INFO:root:2019-05-12 01:49:29, Epoch : 1, Step : 158, Training Loss : 0.37706, Training Acc : 0.794, Run Time : 0.68
INFO:root:2019-05-12 01:49:35, Epoch : 1, Step : 159, Training Loss : 0.38824, Training Acc : 0.856, Run Time : 5.52
INFO:root:2019-05-12 01:49:35, Epoch : 1, Step : 160, Training Loss : 0.40307, Training Acc : 0.822, Run Time : 0.71
INFO:root:2019-05-12 01:49:36, Epoch : 1, Step : 161, Training Loss : 0.43084, Training Acc : 0.750, Run Time : 0.60
INFO:root:2019-05-12 01:49:37, Epoch : 1, Step : 162, Training Loss : 0.31993, Training Acc : 0.906, Run Time : 0.82
INFO:root:2019-05-12 01:49:45, Epoch : 1, Step : 163, Training Loss : 0.25948, Training Acc : 0.939, Run Time : 7.92
INFO:root:2019-05-12 01:49:46, Epoch : 1, Step : 164, Training Loss : 0.35348, Training Acc : 0.856, Run Time : 0.95
INFO:root:2019-05-12 01:49:48, Epoch : 1, Step : 165, Training Loss : 0.30441, Training Acc : 0.894, Run Time : 2.37
INFO:root:2019-05-12 01:49:52, Epoch : 1, Step : 166, Training Loss : 0.82320, Training Acc : 0.517, Run Time : 3.93
INFO:root:2019-05-12 01:49:53, Epoch : 1, Step : 167, Training Loss : 0.32709, Training Acc : 0.850, Run Time : 0.68
INFO:root:2019-05-12 01:49:53, Epoch : 1, Step : 168, Training Loss : 0.27253, Training Acc : 0.906, Run Time : 0.60
INFO:root:2019-05-12 01:49:54, Epoch : 1, Step : 169, Training Loss : 0.28759, Training Acc : 0.883, Run Time : 0.63
INFO:root:2019-05-12 01:49:55, Epoch : 1, Step : 170, Training Loss : 0.28704, Training Acc : 0.883, Run Time : 0.66
INFO:root:2019-05-12 01:50:03, Epoch : 1, Step : 171, Training Loss : 0.46031, Training Acc : 0.817, Run Time : 7.97
INFO:root:2019-05-12 01:50:03, Epoch : 1, Step : 172, Training Loss : 0.38497, Training Acc : 0.822, Run Time : 0.55
INFO:root:2019-05-12 01:50:04, Epoch : 1, Step : 173, Training Loss : 0.34387, Training Acc : 0.839, Run Time : 1.01
INFO:root:2019-05-12 01:50:05, Epoch : 1, Step : 174, Training Loss : 0.39041, Training Acc : 0.856, Run Time : 0.61
INFO:root:2019-05-12 01:50:14, Epoch : 1, Step : 175, Training Loss : 0.57685, Training Acc : 0.744, Run Time : 9.75
INFO:root:2019-05-12 01:50:16, Epoch : 1, Step : 176, Training Loss : 0.27339, Training Acc : 0.911, Run Time : 1.64
INFO:root:2019-05-12 01:50:22, Epoch : 1, Step : 177, Training Loss : 0.36189, Training Acc : 0.844, Run Time : 6.11
INFO:root:2019-05-12 01:50:23, Epoch : 1, Step : 178, Training Loss : 0.30497, Training Acc : 0.900, Run Time : 0.52
INFO:root:2019-05-12 01:50:23, Epoch : 1, Step : 179, Training Loss : 0.28896, Training Acc : 0.894, Run Time : 0.67
INFO:root:2019-05-12 01:50:24, Epoch : 1, Step : 180, Training Loss : 0.31751, Training Acc : 0.889, Run Time : 0.64
INFO:root:2019-05-12 01:50:29, Epoch : 1, Step : 181, Training Loss : 0.33467, Training Acc : 0.872, Run Time : 5.01
INFO:root:2019-05-12 01:50:30, Epoch : 1, Step : 182, Training Loss : 0.38540, Training Acc : 0.811, Run Time : 0.76
INFO:root:2019-05-12 01:50:31, Epoch : 1, Step : 183, Training Loss : 0.28643, Training Acc : 0.911, Run Time : 1.20
INFO:root:2019-05-12 01:50:37, Epoch : 1, Step : 184, Training Loss : 0.35002, Training Acc : 0.844, Run Time : 5.84
INFO:root:2019-05-12 01:50:37, Epoch : 1, Step : 185, Training Loss : 0.29106, Training Acc : 0.894, Run Time : 0.57
INFO:root:2019-05-12 01:50:39, Epoch : 1, Step : 186, Training Loss : 0.30384, Training Acc : 0.906, Run Time : 1.34
INFO:root:2019-05-12 01:50:43, Epoch : 1, Step : 187, Training Loss : 0.31341, Training Acc : 0.889, Run Time : 4.59
INFO:root:2019-05-12 01:50:44, Epoch : 1, Step : 188, Training Loss : 0.45934, Training Acc : 0.800, Run Time : 0.59
INFO:root:2019-05-12 01:50:45, Epoch : 1, Step : 189, Training Loss : 0.32068, Training Acc : 0.900, Run Time : 1.00
INFO:root:2019-05-12 01:50:52, Epoch : 1, Step : 190, Training Loss : 0.33677, Training Acc : 0.839, Run Time : 7.53
INFO:root:2019-05-12 01:50:53, Epoch : 1, Step : 191, Training Loss : 0.42731, Training Acc : 0.822, Run Time : 0.55
INFO:root:2019-05-12 01:50:54, Epoch : 1, Step : 192, Training Loss : 0.33481, Training Acc : 0.872, Run Time : 0.88
INFO:root:2019-05-12 01:51:01, Epoch : 1, Step : 193, Training Loss : 0.39609, Training Acc : 0.839, Run Time : 6.79
INFO:root:2019-05-12 01:51:01, Epoch : 1, Step : 194, Training Loss : 0.48584, Training Acc : 0.756, Run Time : 0.72
INFO:root:2019-05-12 01:51:02, Epoch : 1, Step : 195, Training Loss : 0.48003, Training Acc : 0.750, Run Time : 1.01
INFO:root:2019-05-12 01:51:09, Epoch : 1, Step : 196, Training Loss : 0.37267, Training Acc : 0.783, Run Time : 6.88
INFO:root:2019-05-12 01:51:10, Epoch : 1, Step : 197, Training Loss : 0.42771, Training Acc : 0.733, Run Time : 0.65
INFO:root:2019-05-12 01:51:11, Epoch : 1, Step : 198, Training Loss : 0.40941, Training Acc : 0.783, Run Time : 1.14
INFO:root:2019-05-12 01:51:18, Epoch : 1, Step : 199, Training Loss : 0.39225, Training Acc : 0.800, Run Time : 6.49
INFO:root:2019-05-12 01:51:18, Epoch : 1, Step : 200, Training Loss : 0.44932, Training Acc : 0.750, Run Time : 0.68
INFO:root:2019-05-12 01:51:27, Epoch : 1, Step : 201, Training Loss : 0.52922, Training Acc : 0.672, Run Time : 8.90
INFO:root:2019-05-12 01:51:28, Epoch : 1, Step : 202, Training Loss : 0.54312, Training Acc : 0.672, Run Time : 0.50
INFO:root:2019-05-12 01:51:29, Epoch : 1, Step : 203, Training Loss : 0.54787, Training Acc : 0.706, Run Time : 1.10
INFO:root:2019-05-12 01:51:35, Epoch : 1, Step : 204, Training Loss : 0.47028, Training Acc : 0.789, Run Time : 6.53
INFO:root:2019-05-12 01:51:36, Epoch : 1, Step : 205, Training Loss : 0.50782, Training Acc : 0.733, Run Time : 0.59
INFO:root:2019-05-12 01:51:38, Epoch : 1, Step : 206, Training Loss : 0.44990, Training Acc : 0.761, Run Time : 2.24
INFO:root:2019-05-12 01:51:44, Epoch : 1, Step : 207, Training Loss : 0.43834, Training Acc : 0.750, Run Time : 6.15
INFO:root:2019-05-12 01:51:45, Epoch : 1, Step : 208, Training Loss : 0.36805, Training Acc : 0.811, Run Time : 0.45
INFO:root:2019-05-12 01:51:46, Epoch : 1, Step : 209, Training Loss : 0.33426, Training Acc : 0.811, Run Time : 1.39
INFO:root:2019-05-12 01:51:51, Epoch : 1, Step : 210, Training Loss : 0.52787, Training Acc : 0.789, Run Time : 4.75
INFO:root:2019-05-12 01:51:51, Epoch : 1, Step : 211, Training Loss : 0.44898, Training Acc : 0.817, Run Time : 0.53
