0.99999,9696,157152
0.99999,11104,159776
0.99999,20640,147424
0.99999,42080,124640
0.99999,13536,167520
0.99999,20128,177696
0.99999,26272,178592
0.99999,46880,181280
0.99999,12512,142944
0.99999,13536,164448
0.99999,16800,110368
0.99999,21408,178976
0.99999,8992,151264
0.99999,9760,93472
0.99999,29920,118752
0.99999,24224,150432
0.99999,14688,108448
0.99999,39264,124256
0.99999,9632,153760
0.99999,13408,160544
0.99999,26208,121184
0.99999,26208,182944
0.99999,33440,184864
0.99999,21600,177824
0.99999,29728,117344
0.99999,32288,122208
0.99999,10016,150496
0.99999,13024,148256
0.99999,26976,184800
0.99999,12192,160160
0.99999,16032,172000
0.99999,30560,187808
0.99999,31136,122080
0.99999,7584,92064
0.99999,23392,179552
0.99999,8480,154336
0.99999,13408,106272
0.99999,35040,186656
0.99999,12960,105056
0.99999,17376,168608
0.99999,17504,112096
0.99999,24672,183136
0.99999,41056,127136
0.99999,22624,181600
0.99999,11936,162080
0.99999,13600,166432
0.99999,15968,106848
0.99999,10592,102624
0.99999,15392,110624
0.99999,26976,179680
0.99999,19040,116192
0.99999,25760,119712
0.99999,25248,183904
0.99999,25504,116576
0.99999,8352,102752
0.99999,16224,113376
0.99999,20320,117664
0.99999,26720,153888
0.99999,28832,121760
0.99999,72480,101792
0.99999,20128,115680
0.99999,7648,100768
0.99999,14880,166752
0.99999,44448,125792
0.99999,25952,181216
0.99999,7520,146016
0.99999,9056,94880
0.99999,7200,93088
0.99999,8032,98592
0.99999,15968,108832
0.99999,19552,114592
0.99999,36192,110624
0.99999,10272,94432
0.99999,24224,119648
0.99999,43616,182112
0.99999,12576,104032
0.99999,20576,175904
0.99999,13856,107104
0.99999,24608,116256
0.99999,16800,114144
0.99999,24224,115360
0.99999,40672,126304
0.99999,37280,184160
0.99999,12320,159200
0.99999,12960,157472
0.99999,14560,110304
0.99999,21344,114208
0.99999,21216,172768
0.99999,24608,118624
0.99999,24672,181152
0.99999,25184,181984
0.99999,35488,122720
0.99999,7904,96288
0.99999,10400,91040
0.99999,45088,184672
0.99999,22752,116256
0.99999,33184,185760
0.99999,18464,110240
0.99999,19808,173792
0.99999,43424,184992
0.99999,23968,177440
0.99999,22432,178720
0.99999,31584,123424
0.99999,44128,183136
0.99999,35424,184352
0.99998,12256,163744
0.99998,20320,114400
0.99998,49760,123680
0.99998,42976,126560
0.99998,26720,181472
0.99998,27040,180512
0.99998,41120,125280
0.99998,36832,124576
0.99998,30880,184288
0.99998,25888,154144
0.99998,46496,180128
0.99998,50592,123360
0.99998,41824,182880
0.99998,23712,180512
0.99998,46176,126176
0.99998,11552,104480
0.99998,22176,117280
0.99998,25504,180384
0.99998,29088,119008
0.99998,38752,184672
0.99998,11744,102880
0.99998,51936,115488
0.99998,29984,120800
0.99998,34272,115360
0.99998,25888,179360
0.99998,24928,154528
0.99998,22176,180768
0.99998,9568,149536
0.99998,10400,155296
0.99998,24480,178912
0.99998,10912,162464
0.99998,11040,92064
0.99998,26272,117536
0.99998,47776,180960
0.99998,27872,118048
0.99998,15328,168160
0.99998,34528,116576
0.99998,17120,171488
0.99998,12448,149792
0.99998,28896,122656
0.99998,29728,186592
0.99998,31200,183200
0.99998,12192,151392
0.99998,24672,179872
0.99998,8160,89632
0.99998,20192,163744
0.99998,22496,177312
0.99998,17056,113184
0.99998,8864,91872
0.99998,37472,184928
0.99998,10656,103584
0.99998,41824,184864
0.99998,46944,113760
0.99998,21280,157216
0.99998,8992,103840
0.99998,11936,93792
0.99998,24352,182304
0.99998,7968,153504
0.99998,11872,91680
0.99998,21600,150432
0.99998,18144,167840
0.99998,23072,155104
0.99998,14560,170272
0.99998,22176,179936
0.99998,8096,93664
0.99998,44768,181408
0.99998,46048,181216
0.99998,13536,109152
0.99998,18080,113952
0.99998,11936,108000
0.99998,23776,162336
0.99998,17440,145056
0.99998,28000,182176
0.99998,46176,183520
0.99998,7520,147232
0.99998,47904,126304
0.99997,48224,110048
0.99997,12128,155168
0.99997,11488,158432
0.99997,19616,178912
0.99997,37152,186592
0.99997,8352,101792
0.99997,30368,182240
0.99997,19168,112288
0.99997,42400,181344
0.99997,9120,96416
0.99997,7584,145184
0.99997,13408,104096
0.99997,26912,119264
0.99997,12640,92512
0.99997,10976,150624
0.99997,40608,186144
0.99997,10080,161120
0.99997,17696,115744
0.99997,32416,120864
0.99997,55520,111392
0.99997,14880,171296
0.99997,27872,185440
0.99997,11488,89824
0.99997,42720,119648
0.99997,50912,126240
0.99997,29792,181344
0.99997,41824,127456
0.99997,16928,107744
0.99997,25056,178080
0.99997,11168,155616
0.99997,14432,167904
0.99997,37280,125408
0.99997,15840,146080
0.99997,21984,175584
0.99997,19104,104288
0.99996,12256,90592
0.99996,32992,183840
0.99996,14944,106016
0.99996,34208,184672
0.99996,38880,186144
0.99996,36960,123488
0.99996,11872,94752
0.99996,40672,184928
0.99996,34016,186784
0.99996,13280,107872
0.99996,30624,186528
0.99996,20320,179680
0.99996,8672,97248
0.99996,41440,183712
0.99996,40352,123424
0.99996,9120,157920
0.99996,37152,182048
0.99996,37600,185760
0.99996,41504,126240
0.99996,33056,186784
0.99996,38432,126112
0.99996,44640,180064
0.99996,10336,101792
0.99996,26784,183840
0.99996,54176,112032
0.99996,24544,120416
0.99996,38560,182304
0.99996,33376,121696
0.99996,29600,185440
0.99996,17632,109536
0.99996,21984,159648
0.99996,26144,146784
0.99996,28000,156384
0.99995,43872,181280
0.99995,26848,112288
0.99995,17056,105696
0.99995,39712,185504
0.99995,8352,148384
0.99995,13088,94048
0.99995,9632,100192
0.99995,24928,112992
0.99995,10144,147616
0.99995,9888,96928
0.99995,7712,94432
0.99995,18464,173280
0.99995,42656,183520
0.99995,35040,124768
0.99995,43552,185952
0.99995,42592,185504
0.99995,24992,117472
0.99995,14432,165472
0.99995,7456,97248
0.99995,9184,158816
0.99995,46368,182304
0.99995,22944,117472
0.99995,17056,148384
0.99995,18720,176416
0.99995,19296,177184
0.99995,39712,182432
0.99995,9440,145824
0.99995,47968,115296
0.99995,13728,110816
0.99994,10208,91872
0.99994,17760,161376
0.99994,16928,103136
0.99994,18336,170976
0.99994,44192,185120
0.99994,13088,159712
0.99994,34016,185888
0.99994,17440,173856
0.99994,18464,166688
0.99994,15520,105056
0.99994,31392,117920
0.99994,36512,159456
0.99994,28960,182816
0.99994,45280,107744
0.99994,28000,179936
0.99994,36640,185440
0.99994,12320,158304
0.99994,19168,172128
0.99994,7200,98656
0.99994,17184,167776
0.99994,18976,163232
0.99994,38240,123936
0.99994,51680,126688
0.99994,35808,187296
0.99994,44064,111456
0.99993,34976,185184
0.99993,30048,183968
0.99993,27168,178336
0.99993,46816,179232
0.99993,14880,161632
0.99993,24608,140640
0.99993,39712,126624
0.99993,8160,95200
0.99993,34080,181920
0.99993,18848,107808
0.99993,30752,122848
0.99993,10528,93280
0.99993,28768,181728
0.99993,45664,180256
0.99993,34144,183200
0.99992,13600,94880
0.99992,14688,107616
0.99992,41632,185760
0.99992,10464,157280
0.99992,8800,98144
0.99992,33504,108256
0.99992,26016,177760
0.99992,49440,115424
0.99992,16800,109536
0.99992,29152,120032
0.99992,28064,118944
0.99992,32224,188256
0.99992,26656,174688
0.99992,13920,161696
0.99992,21024,152800
0.99992,36000,124064
0.99991,44960,182304
0.99991,17504,160224
0.99991,11040,94816
0.99991,37856,183072
0.99991,45856,125152
0.99991,19616,113568
0.99991,42464,106720
0.99991,30944,118880
0.99991,45408,179296
0.99991,28576,116960
0.99991,17440,106656
0.99991,8544,145312
0.99991,27552,120160
0.99990,23648,183072
0.99990,30624,180960
0.99990,26720,151264
0.99990,21216,156000
0.99990,23264,176416
0.99990,29152,115680
0.99990,30816,120288
0.99990,21088,171936
0.99990,27552,176032
0.99990,9952,100960
0.99990,10400,90144
0.99990,7904,149152
0.99990,30944,115616
0.99990,21792,151200
0.99989,34912,121632
0.99989,34400,120416
0.99989,16800,172384
0.99989,20448,105376
0.99989,17888,112992
0.99989,26976,182624
0.99989,17888,103712
0.99989,38944,181024
0.99989,12768,91360
0.99989,13152,109984
0.99988,25952,184672
0.99988,42720,182304
0.99988,42592,104800
0.99988,11232,153248
0.99988,26272,116704
0.99987,21088,149472
0.99987,44768,104672
0.99987,25312,120800
0.99987,33440,124192
0.99987,25632,158816
0.99987,13408,100320
0.99987,28640,186016
0.99987,14432,94112
0.99987,10528,105376
0.99987,43616,125408
0.99986,17120,114912
0.99985,44320,113120
0.99985,17376,108512
0.99985,35424,180128
0.99985,16672,163104
0.99985,15904,106016
0.99985,9312,99296
0.99985,19232,115360
0.99985,52320,124448
0.99984,10912,148000
0.99984,12768,103136
0.99984,21600,146912
0.99984,6944,95776
0.99984,72672,102560
0.99984,14496,159840
0.99984,25632,166944
0.99983,37152,180064
0.99983,41504,123744
0.99983,31648,186208
0.99983,13216,158304
0.99983,18912,143456
0.99983,43616,114848
0.99983,35360,183200
0.99983,44896,124704
0.99983,19424,102112
0.99983,39328,123424
0.99983,22880,151008
0.99982,27296,157664
0.99982,25248,110176
0.99982,28832,176736
0.99982,32672,119520
0.99982,48736,123296
0.99982,33120,122464
0.99982,30496,156256
0.99982,19040,144800
0.99982,55392,116064
0.99982,30944,121184
0.99982,13472,92768
0.99982,39776,181408
0.99982,43040,180448
0.99981,21216,112096
0.99981,11296,106144
0.99981,21984,152928
0.99981,28704,185120
0.99980,26272,111328
0.99980,20832,168928
0.99980,35872,186336
0.99980,51680,121504
0.99980,15328,113312
0.99980,18208,174624
0.99980,37856,187424
0.99980,50272,122080
0.99980,17760,158496
0.99979,18272,106912
0.99979,29920,119968
0.99979,46048,184288
0.99979,28256,180768
0.99979,22368,173920
0.99979,39712,186272
0.99979,31712,187424
0.99979,27744,184608
0.99978,30944,103328
0.99978,52064,109984
0.99978,36896,105888
0.99978,29024,180256
0.99978,17632,110368
0.99977,32992,188576
0.99977,14368,164512
0.99976,28256,113248
0.99976,15008,109472
0.99976,18208,168992
0.99976,8416,155552
0.99976,8928,93344
0.99976,10784,151392
0.99976,21792,142816
0.99976,9120,102240
0.99975,25184,177248
0.99975,43488,107104
0.99975,41440,186528
0.99975,11488,154080
0.99975,10208,95840
0.99975,31328,185120
0.99975,49504,114336
0.99974,40160,122592
0.99973,9632,98208
0.99973,37408,112096
0.99973,43744,108448
0.99973,36384,183968
0.99973,44384,178784
0.99973,10080,99296
0.99973,52512,126368
0.99973,41824,107616
0.99972,12256,89632
0.99972,44704,117408
0.99972,13280,90272
0.99972,21216,173664
0.99972,18912,159712
0.99972,11808,108768
0.99971,9184,150432
0.99971,43040,123552
0.99971,17888,176224
0.99970,42976,127776
0.99970,27104,177056
0.99970,36320,181856
0.99970,34720,178400
0.99969,30816,104352
0.99969,18784,165856
0.99968,36384,109024
0.99968,22624,114336
0.99968,12640,95328
0.99968,46432,111328
0.99968,20064,109216
0.99967,38752,180128
0.99967,23136,165280
0.99967,40480,118560
0.99967,22816,157920
0.99967,8928,90336
0.99966,20384,161568
0.99966,11296,92960
0.99966,36832,126496
0.99966,47328,117472
0.99965,10336,148960
0.99965,28064,178016
0.99964,43808,180384
0.99964,24480,163232
0.99963,25120,148320
0.99963,19488,117152
0.99963,30624,117024
0.99962,24160,148704
0.99962,7648,144224
0.99962,11552,146464
0.99962,36384,106784
0.99961,32800,182816
0.99961,23456,140000
0.99961,42400,115040
0.99960,11936,150560
0.99960,29600,123424
0.99959,17696,165792
0.99959,26848,118368
0.99959,13728,105184
0.99959,14240,93280
0.99959,32416,157792
0.99959,54688,119584
0.99958,21792,107936
0.99958,19104,111200
0.99956,42912,111584
0.99956,30112,152480
0.99956,37344,181088
0.99956,32800,109792
0.99955,29792,113312
0.99955,31328,113760
0.99955,27680,117216
0.99954,10848,100320
0.99954,15968,172832
0.99954,24096,166944
0.99953,19168,147424
0.99953,28064,179104
0.99952,13024,168352
0.99952,40032,105568
0.99952,16224,166752
0.99952,58720,145248
0.99952,25760,161504
0.99951,21984,169376
0.99951,46432,115488
0.99951,23392,112480
0.99950,52832,120160
0.99949,21536,162592
0.99949,15968,102432
0.99949,20000,172384
0.99948,19168,156384
0.99947,28896,111968
0.99947,14240,163424
0.99947,18656,158560
0.99944,20192,170976
0.99944,47136,182176
0.99944,24480,176096
0.99944,22752,152544
0.99944,18720,162272
0.99943,11360,90592
0.99942,14560,155168
0.99941,52448,113312
0.99941,43936,124576
0.99941,24992,153248
0.99940,15008,162528
0.99939,18464,177312
0.99936,31776,119840
0.99936,36512,108000
0.99936,46816,125344
0.99935,27552,173600
0.99934,34976,187488
0.99934,12192,145632
0.99932,45344,125920
0.99932,8352,146976
0.99932,41696,110176
0.99931,33184,120480
0.99930,40672,104352
0.99930,29728,187360
0.99930,13216,156640
0.99928,42464,186272
0.99928,20064,164512
0.99925,34080,113376
0.99924,45920,113248
0.99922,13664,91104
0.99921,42208,179936
0.99920,29088,154592
0.99920,37088,121568
0.99919,31520,153568
0.99918,26784,121952
0.99918,17376,174624
0.99917,13152,155104
0.99916,38880,187104
0.99916,22560,106080
0.99916,14624,105056
0.99916,27680,170976
0.99914,39136,120928
0.99914,54304,117152
0.99914,7136,150560
0.99913,43040,124512
0.99912,17696,107680
0.99910,33056,187552
0.99909,45856,123744
0.99909,48992,127776
0.99908,39072,115360
0.99907,41056,109088
0.99906,47264,180128
0.99904,37792,113888
0.99904,14688,160736
0.99903,20576,175008
0.99903,30048,179936
0.99901,8736,149152
0.99900,48864,110816
0.99898,18336,147424
0.99895,16288,154976
0.99894,16288,104416
0.99894,45536,114784
0.99893,40480,186912
0.99893,10528,88928
0.99892,20896,148640
0.99891,21536,104160
0.99888,17184,104864
0.99886,33184,111968
0.99884,40160,117472
0.99880,8672,156384
0.99880,35872,115296
0.99880,38176,115232
0.99878,11232,101344
0.99877,27104,114784
0.99877,24032,155168
0.99875,17568,151520
0.99873,17120,166816
0.99871,26016,176672
0.99869,47584,123168
0.99865,40224,116256
0.99865,11232,99488
0.99864,39328,119968
0.99862,15840,162912
0.99856,47072,183328
0.99854,10720,144928
0.99853,12960,146080
0.99852,41632,120096
0.99849,14112,159008
0.99849,37088,122656
0.99848,16288,164256
0.99848,17440,152864
0.99847,48480,121056
0.99846,13536,103264
0.99846,45472,111328
0.99839,53024,114080
0.99835,21408,174624
0.99831,33184,106528
0.99828,15392,103776
0.99824,14944,101024
0.99821,41568,181408
0.99818,20960,113184
0.99817,11744,165408
0.99811,32224,114144
0.99810,13024,152928
0.99807,14816,157152
0.99807,12704,164704
0.99802,36576,187424
0.99798,18016,145824
0.99797,42720,113056
0.99796,12896,98784
0.99793,23328,173984
0.99791,38112,183840
0.99790,8352,88800
0.99785,21344,181024
0.99783,31904,108576
0.99783,25696,113120
0.99780,35872,120480
0.99777,43936,112288
0.99777,37216,120672
0.99773,19360,170528
0.99773,13088,161312
0.99767,19936,112608
0.99766,11168,95840
0.99764,12896,96096
0.99763,13280,101856
0.99756,37600,109472
0.99755,26592,156832
0.99742,19104,108640
0.99742,22304,161824
0.99741,49632,119968
0.99733,19232,109920
0.99732,40480,107552
0.99730,37600,126368
0.99725,13856,145184
0.99725,42464,110176
0.99723,11296,152416
0.99720,13920,154336
0.99712,51104,113376
0.99711,52640,121952
0.99697,51232,110368
0.99688,35488,181792
0.99686,49632,107808
0.99683,32672,118624
0.99674,31456,112672
0.99673,14688,146720
0.99662,45600,177376
0.99659,46112,127968
0.99637,28128,153120
0.99636,47584,121184
0.99635,13600,91936
0.99635,13920,111584
0.99623,15904,151200
0.99622,14432,94880
0.99621,48544,108320
0.99621,18848,146208
0.99619,39264,130080
0.99606,46560,127136
0.99603,9760,103840
0.99584,51936,123616
0.99580,36320,100384
0.99577,40928,182688
0.99571,42272,117280
0.99571,14688,91680
0.99569,18976,168352
0.99562,15456,148640
0.99552,23520,104736
0.99524,47456,127712
0.99512,14368,157920
0.99502,22368,172896
0.99500,46112,116512
0.99496,38176,123104
0.99462,7520,148000
0.99451,23968,109600
0.99451,48032,180064
0.99449,11040,149792
0.99449,27424,161120
0.99443,43168,175584
0.99442,40544,111008
0.99435,35808,114464
0.99431,36000,126240
0.99427,18976,169248
0.99426,30112,116000
0.99425,12704,167520
0.99419,22816,175584
0.99404,29216,114144
0.99404,44896,118560
0.99402,17888,171744
0.99401,27104,115872
0.99399,31328,188192
0.99393,60192,169504
0.99385,13728,144352
0.99366,36128,121696
0.99357,25248,155616
0.99350,28064,122784
0.99348,39136,118432
0.99337,11104,164512
0.99321,30048,111392
0.99320,50208,120992
0.99316,43680,117792
0.99298,44640,114528
0.99265,23584,114528
0.99246,50528,117984
0.99235,22240,119072
0.99229,30496,117856
0.99218,56608,115360
0.99215,71584,103008
0.99204,34144,187552
0.99192,41824,122912
0.99188,28448,110496
0.99185,31712,115488
0.99181,31264,124320
0.99168,14560,80160
0.99168,40352,130848
0.99167,46176,120352
0.99153,53472,117856
0.99133,48352,125344
0.99125,24288,170720
0.99105,20064,166304
0.99100,7072,149216
0.99095,15648,160992
0.99076,30368,108512
0.99023,41888,109344
0.99009,17056,164576
0.98992,14560,151008
0.98985,23776,151456
0.98946,12256,154016
0.98935,39776,112608
0.98879,32352,112928
0.98838,33248,181664
0.98834,20832,153952
0.98833,51168,114272
0.98832,34848,171808
0.98831,10656,107104
0.98814,45664,178336
0.98814,19872,111072
0.98772,36832,182816
0.98734,35232,117536
0.98722,18912,150944
0.98678,39200,122016
0.98622,40160,119328
0.98608,48928,122464
0.98596,34272,119584
0.98562,34144,105952
0.98551,22368,146400
0.98544,11808,82208
0.98541,24096,160352
0.98524,14048,156192
0.98505,9504,144992
0.98482,9120,148192
0.98439,43488,121312
0.98434,27424,175008
0.98434,48736,150624
0.98426,17824,164576
0.98407,32416,156896
0.98341,15008,163680
0.98323,44064,119584
0.98287,37728,118368
0.98280,48800,124256
0.98219,24992,115424
0.98115,22624,104480
0.98111,39840,129056
0.98096,15328,164832
0.98096,37920,121440
0.98095,58272,172384
0.98076,15456,147552
0.98075,44576,123616
0.98057,11424,88992
0.98051,15136,172064
0.98036,34016,110752
0.98030,20384,110176
0.97949,46304,118304
0.97904,23200,69536
0.97889,39904,109856
0.97878,39584,179680
0.97875,12448,101408
0.97834,35168,108320
0.97777,31776,118880
0.97761,35104,179296
0.97746,10080,161888
0.97737,30496,185504
0.97715,8608,146080
0.97401,73824,101920
0.97400,10848,96672
0.97398,46880,150752
0.97342,29024,170080
0.97339,20128,71520
0.97315,28896,158496
0.97245,20896,166816
0.97098,57952,147744
0.97095,10464,142048
0.97054,11936,141984
0.97041,19744,79264
0.96882,39136,116128
0.96765,20000,169504
0.96740,49248,149728
0.96547,41696,94176
0.96478,20000,168352
0.96451,27616,89376
0.96448,21152,133408
0.96326,51168,168096
0.96312,22432,113312
0.96306,40736,129120
0.96257,16800,146464
0.96032,18848,79392
0.95702,42336,118688
0.95677,24224,168672
0.95654,18784,157152
0.95623,61920,150176
0.95462,49824,112992
0.95436,10528,98208
0.95436,18912,160480
0.95284,53728,174880
0.95246,14240,104160
0.95229,53536,145120
0.95159,36384,113120
0.95143,19680,77664
0.95089,9696,105760
0.94962,27104,154976
0.94923,34848,188832
0.94842,47584,153312
0.94710,23328,155936
0.94683,20064,133280
0.94668,40608,177888
0.94515,17120,149408
0.94465,28896,186784
0.94379,11104,148768
0.94313,19232,164448
0.94210,43424,179488
0.93987,54240,143648
0.93962,17824,159264
0.93810,46688,123872
0.93792,13280,89312
0.93713,45024,93856
0.93664,31776,152608
0.93650,33440,119648
0.93581,37600,117344
0.93560,56992,175200
0.93488,16928,78880
0.93452,34912,152992
0.93379,57760,144288
0.93339,17248,175392
0.92780,22176,135968
0.92295,48480,151648
0.92223,46688,162400
0.92132,36832,154720
0.91642,54560,178592
0.91567,48480,152608
0.91557,72032,103840
0.91455,58848,169952
0.91411,73376,100960
0.91286,9696,92640
0.91208,39840,132768
0.91104,6880,94752
0.91103,46816,106272
0.90917,28384,183584
0.90763,47840,176096
0.90744,26528,137120
0.90639,17248,154464
0.90627,13536,142880
0.90202,72224,100640
0.90123,20192,135008
0.90050,34016,117984
0.89870,44768,187744
0.89698,12960,80288
0.89097,16672,136032
0.89070,39648,187104
0.89008,30688,109856
0.88754,54112,122208
0.88538,32608,89440
0.88247,14816,112480
0.88213,16608,150368
0.88126,59680,117152
0.88031,12576,146848
0.87901,17888,156128
0.87886,23072,149856
0.86627,35808,139296
0.86462,62560,172128
0.86391,28640,143712
0.86251,35232,105248
0.85062,53792,123488
0.84897,21280,101088
0.84889,15392,82016
0.84774,23840,147744
0.84770,20000,85536
0.84733,22880,159456
0.84599,34656,172576
0.84451,25824,115744
0.84389,32032,116704
0.84241,35808,185312
0.84070,32608,184928
0.83939,16928,101728
0.83408,53152,143968
0.83225,12320,109792
0.83009,29728,69408
0.82803,43040,113824
0.82750,56096,175520
0.82599,33824,188704
0.82408,45856,122528
0.82363,19104,106848
0.82262,22304,77792
0.82129,71456,101472
0.81940,41440,137888
0.81863,15328,159584
0.81597,19104,76640
0.81159,16416,161248
0.81102,23264,172000
0.80757,52128,150048
0.80113,50976,181024
0.80012,59552,100832
0.79593,60128,167712
0.79378,11936,96096
0.79295,26080,157600
0.79098,58208,170784
0.78950,52640,179104
0.78915,36000,152864
0.78705,41696,79712
0.78634,15968,114144
0.78461,37856,122272
0.78371,45344,87328
0.78126,67552,104608
0.78014,60960,150048
0.78004,23776,143968
0.77268,30688,169568
0.77002,20768,169696
0.76972,53600,180000
0.76941,17568,84384
0.76691,13024,151520
0.75892,28960,179232
0.75822,34336,118752
0.75763,24992,92256
0.75606,61344,111008
0.75342,22688,164000
0.75283,50784,182112
0.74913,33440,117152
0.74794,36320,118048
0.74637,17888,135008
0.74472,33248,115744
0.74320,6688,148192
0.74280,18144,142432
0.74100,42208,130848
0.73953,38496,99360
0.73910,16544,173600
0.73902,16416,165536
0.73418,15328,80928
0.73402,32736,131808
0.73296,21600,87968
0.73262,48608,153504
0.73235,18272,108640
0.73195,18656,80160
0.73067,55200,175264
0.72854,23712,136736
0.72186,34784,86112
0.72119,18528,149280
0.72021,41248,146656
0.71855,28768,70432
0.71593,50208,153120
0.71435,17248,79904
0.70893,28448,73248
0.70554,38880,126880
0.69963,42528,95072
0.69821,33248,87776
0.69525,55328,89568
0.69471,30368,97184
0.69195,16992,92320
0.69031,28000,141344
0.69002,21472,89824
0.68900,37280,178656
0.68443,35040,115616
0.68343,61728,114784
0.68230,12000,153184
0.68147,48672,77472
0.68129,20768,77280
0.66855,34464,109344
0.66828,18144,154208
0.66230,22112,109344
0.66119,54624,121376
0.66046,17952,105696
0.66036,26848,138144
0.65776,46944,126112
0.65541,35488,118368
0.65436,44832,122784
0.64939,9120,146976
0.64817,38560,107424
0.64618,13088,153824
0.64229,14368,92448
0.64009,37408,119584
0.63915,42208,172512
0.63595,25504,164832
0.62902,46688,152288
0.62279,27872,69856
0.62223,56608,144800
0.62155,32672,86368
0.62065,25440,172704
0.61997,47968,122208
0.61452,44192,171616
0.61140,32288,68064
0.61107,72672,104672
0.61088,26400,88800
0.61009,34912,102752
0.60677,55648,92192
0.60605,42144,158112
0.60604,32800,152736
0.60402,25248,113952
0.60347,24352,156768
0.60054,22816,174752
0.60047,47584,178464
0.59569,36704,116512
0.59514,41504,129120
0.59502,46496,76192
0.59304,22496,160992
0.59295,19232,167072
0.58635,27360,73184
0.58604,26464,85984
0.58556,57696,174304
0.58528,42976,116384
0.58080,59040,148320
0.58035,24544,173344
0.58034,19424,158048
0.57783,41120,137056
0.57661,49184,125344
0.57256,37856,154400
0.56843,56736,148512
0.56651,40672,181792
0.56325,13728,169696
0.56318,40544,95776
0.56232,41952,66656
0.56125,21280,94496
0.56010,39520,99424
0.55822,61728,168608
0.55642,50976,179936
0.55579,23072,75616
0.55131,73568,103072
0.55089,21472,170784
0.54976,35488,95264
0.54953,56736,171424
0.54935,15136,153312
0.54832,30304,153952
0.54404,17504,80992
0.54329,41888,108384
0.54158,30304,138400
0.53302,30624,68768
0.53275,27808,75424
0.52942,15264,165664
0.52834,42592,133472
0.52736,46048,186912
0.52528,35488,84576
0.52493,40224,157088
0.52420,25184,74016
0.52389,21728,80480
0.51721,15392,133088
0.51631,56736,174368
0.51593,58784,152224
0.51593,50080,184608
0.51155,14688,83040
0.50833,58848,167712
0.50727,50336,127008
0.50608,59744,150368
0.50393,62560,121056
0.50009,12832,85792
