0.74513,35232,132768
0.74460,15200,144608
0.74352,15136,125728
0.74079,23584,118816
0.73859,10400,127264
0.73679,29216,146464
0.73514,83104,163424
0.73509,63392,128736
0.73080,17632,151008
0.72951,84576,98528
0.72786,74784,109088
0.72752,84000,140896
0.72698,15456,123168
0.72654,19616,152480
0.72608,44064,175584
0.72377,75104,98720
0.72339,72928,174304
0.72186,27168,134496
0.72149,42336,151008
0.72062,42720,119456
0.71654,22816,151904
0.71336,37536,120160
0.71297,17632,153888
0.70985,63072,114336
0.70936,20192,124512
0.70644,76512,109152
0.70415,55392,178784
0.69854,16224,120352
0.69706,85536,101024
0.69630,46048,110432
0.69626,19232,153440
0.69503,90720,121440
0.69445,38432,117408
0.69063,77408,105632
0.69022,32800,158368
0.68977,83360,97632
0.68714,49184,97440
0.68664,36448,134944
0.68482,26464,168352
0.68423,43872,164256
0.68403,4320,160096
0.68301,30112,167072
0.68262,71584,158240
0.68221,13344,157472
0.68190,47520,131296
0.68036,24736,170016
0.67899,17632,145120
0.67805,66208,158368
0.67560,45152,161056
0.67541,62304,84320
0.67515,28640,104288
0.67422,72544,162592
0.67385,21984,147872
0.67353,41120,104224
0.67220,64160,178784
0.67216,68384,104736
0.66949,37280,122272
0.66943,31456,142688
0.66882,53984,157152
0.66774,81504,141152
0.66637,43296,123872
0.66561,11872,142816
0.66482,65888,110368
0.66481,10528,130016
0.66323,39584,120544
0.66320,40352,116128
0.66236,72736,99808
0.66170,20640,126688
0.66059,44256,118432
0.65980,88160,104736
0.65946,75360,104864
0.65734,75744,100832
0.65691,20256,164320
0.65616,41376,154464
0.65588,21088,177952
0.65476,45984,160416
0.65225,68704,151840
0.65143,78816,112544
0.65038,73376,164640
0.65016,20128,146016
0.64641,480,151776
0.64641,4064,160928
0.64640,45408,151968
0.64383,62624,174752
0.64275,11360,130528
0.64176,47200,173600
0.64092,63904,149728
0.64049,66400,96928
0.63720,70880,173984
0.63528,4384,157600
0.63322,78688,97888
0.62935,82720,100704
0.62702,17888,142624
0.62693,16992,116576
0.62485,17760,125088
0.62434,74848,108000
0.61835,28000,167328
0.61630,46368,144992
0.61527,18976,177440
0.61384,58912,174560
0.61362,41184,120480
0.61303,74592,168288
0.61290,58336,116128
0.61285,35424,108128
0.60731,81312,141984
0.60614,36832,103712
0.60474,36256,130400
0.60331,11616,152416
0.60321,32864,132640
0.60270,64480,94688
0.60256,13152,145952
0.59958,94112,115936
0.59952,44128,160608
0.59893,74208,137888
0.59828,88672,103328
0.59617,20064,148832
0.59590,54304,151840
0.59380,38816,122656
0.59349,78048,115616
0.59048,64608,98656
0.58413,77792,137184
0.58306,50912,156960
0.58305,20704,118816
0.58251,76384,110112
0.58171,35296,151456
0.58134,23392,169376
0.57791,73376,138016
0.57678,31840,118688
0.57598,48352,99936
0.57519,86048,134432
0.57492,14432,148960
0.57415,30240,133088
0.57121,55008,112224
0.57117,35168,112800
0.57003,79776,149664
0.56997,41888,180064
0.56959,25056,151328
0.56890,65248,176736
0.56826,24672,157344
0.56819,42720,149472
0.56741,30432,165216
0.56652,12832,144160
0.56421,3552,154976
0.56359,41568,172320
0.56084,3680,146528
0.56080,76128,164128
0.56018,40736,96480
0.55899,74976,110368
0.55857,23776,157408
0.55688,25568,128096
0.55579,55072,126240
0.55526,44640,158816
0.55380,75872,137056
0.55096,15968,147744
0.54785,74144,102368
0.54743,70752,175136
0.54540,15584,124448
0.54439,21152,149216
0.54205,47584,159776
0.54119,64352,148192
0.54068,23968,124000
0.53772,59296,127776
0.53633,29536,164896
0.53625,47392,165984
0.53598,65696,150880
0.53531,42272,161184
0.53368,33376,122080
0.53186,50400,107488
0.53141,63584,159840
0.53102,49504,154912
0.53046,6176,167520
0.52948,53024,102944
0.52857,19040,179040
0.52778,73696,106656
0.52608,58848,128672
0.52530,33952,123744
0.52477,46624,120288
0.52382,20576,123040
0.52286,49952,153952
0.52060,17952,144096
0.52039,46816,102432
0.52034,49120,99040
0.51927,38688,119584
0.51824,12640,142688
0.51808,29408,134496
0.51681,16992,146656
0.51566,21472,114720
0.51477,76192,112224
0.51464,37408,149088
0.51410,27040,123680
0.51338,87648,111776
0.51279,19488,144160
0.51245,36704,127968
0.51184,38944,101536
0.51023,9568,127904
0.51013,37536,98080
0.50895,20896,121952
0.50786,40480,153952
0.50622,51296,154592
0.50600,48096,155424
0.50533,53792,111584
0.50392,37024,150368
0.50279,19296,137888
0.50169,5024,143712
0.50167,42656,108448
0.50098,14624,152992
0.50077,46176,129504
0.50045,67040,167520
0.50022,88288,115040
